RECORD CONTROL NUMBER,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE?,REGION,DISPOSITION METHOD,VIOLATION DATE,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS),CIVIL PENALTY ($),MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED (Y/N),OTHER
192,CHIPOTLE MEXICAN GRILLE,61269,"1615 RESERVOIR ST, STE 101",HARRISONBURG,VA,22801,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,8/26/2010,,09/23/10,," $ 2,000.00 ",,,,,
501,TETERS EXXON & DELI,77300,3240 S MAIN STREET,HARRISONBURG,VA,22801,UNDER AGED BUYER,1,Y,STAUNTON,CONSENT SETTLEMENT,12/10/2010,,02/10/11,," $ 2,000.00 ",,,,,
118,THE ARTFUL DODGER COFFEEHOUSE,21494,47 COURT SQUARE,HARRISONBURG,VA,22801,UNDER AGED BUYER,1,N,STAUNTON,OFFER IN COMPROMISE,5/6/2010,,08/18/10,," $ 1,500.00 ",,,,,
222,THE ARTFUL DODGER COFFEEHOUSE,21494,47 COURT SQUARE,HARRISONBURG,VA,22801,UNDER AGED BUYER,1,N,STAUNTON,OFFER IN COMPROMISE,5/6/2010,,10/08/10,," $ 1,000.00 ",,,,,
709,HIGH UP OF LURAY LLC,61417,725 E. MAIN STREET,LURAY,VA,22835,UNDER AGED BUYER,1,Y,STAUNTON,OFFER IN COMPROMISE,4/15/2011,,05/31/11,," $ 4,500.00 ",2,,,,LICENSEE TO SIGN UP FOR 7-12-11 RSVP TRAINING
38,FAIRVIEW GROCERY INC,51634,101 S. ANTIOCH ROAD,LURAY,VA,22835,UNDER AGED BUYER,1,Y,STAUNTON,OFFER IN COMPROMISE,3/9/2010,,07/16/10, ," $ 3,000.00 ",10,,,,
755,MOMS CHICKEN AND THINGS,66302,145 W OLD CROSS ROAD,NEW MARKET,VA,22844,UNDER AGED BUYER; FAILED TO HAVE DESIGNATED MANAGER PRESENT AND IN ACTUAL CHARGE OF LICENSED BUSINESS,2,N,STAUNTON,OFFER IN COMPROMISE,4/15/2011,,06/17/11,15,,,,,,
374,BOS BELLY BARN,59099,163 W OLD CROSS RD,NEW MARKET,VA,22844,UNDER AGED BUYER,1,Y,STAUNTON,INITIAL HEARING,6/29/2010,11/8/2010,12/21/10,30," $ 3,000.00 ",10,,,,
608,MAIN STREET RESTAURANT,67269,208 WEST MAIN STREET,STANLEY,VA,22851,PLACE TO BE OCCUPIED IS SO LOCATED WITH RESPECT TO A RESIDENCE THAT OPERATION WOULD AFFECT REAL PROPERTY VALUES,1,N,STAUNTON,INITIAL HEARING,1/3/2011,2/28/2011,4/1/2011,,,,,,,APPLICATION - GRANTED
659,EL TAPATIO MEXICAN RESTAURANT,32770,1305 LONG STREET,CHARLOTTESVILLE,VA,22901,FAILED TO TIMELY SUBMIT TO THE BOARD THE ANNUAL REVIEW REPORT,1,Y,STAUNTON,INITIAL HEARING,2/25/2011,4/1/2011,05/04/11,7, $ 500.00 ,,,,,
533,EL TAPATIO MEXICAN RESTAURANT,32770,1305 LONG STREET,CHARLOTTESVILLE,VA,22901,PURCHASE AB EXCEPT FOR CASH,1,Y,STAUNTON,CONSENT SETTLEMENT,1/5/2011,,02/18/11,, $ 250.00 ,,,,,
613,KROGER #334,78004,1980 RIO HILL CENTER,CHARLOTTESVILLE,VA,22901,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,3/2/2011,,04/05/11,," $ 2,000.00 ",,,,,
30,QUICK PIK CONV STORE,17314,2102 ANGUS RD,CHARLOTTESVILLE,VA,22901,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,6/14/2010,,07/21/10,," $ 2,000.00 ",,,,,
32,APPLEBEES NEIGHBORHOOD GRILL & BAR,50399,571 BRANCHLANDS BLVD,CHARLOTTESVILLE,VA,22901,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,4/30/2010,,07/21/10,," $ 2,000.00 ",,,,,
452,7 ELEVEN STORE 2531-24546D,14178,2010 HYDRAULIC ROAD,CHARLOTTESVILLE,VA,22901,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,12/15/2010,,01/21/11,," $ 2,000.00 ",,,,,
95,THE BOX,50863,109 2ND ST SE,CHARLOTTESVILLE,VA,22902,CEASES TO QUALIFY AS A RESTAURANT- GROSS RECEIPTS LESS THAT 45% of MB SALES,1,Y,STAUNTON,INITIAL HEARING,4/13/2010,7/9/2010,08/11/10,10," $ 1,000.00 ",,,,,
16,CVILLE MARKET & CAVALIER PRODUCE,35981,"221 CARLTON RD, STE 10",CHARLOTTESVILLE,VA,22902,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,6/15/2010,,7/15/2010,," $ 2,000.00 ",,,,,
280,VINTAGE MARKET,41507,3103 SCOTTSVILLE ROAD,CHARLOTTESVILLE,VA,22902,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,10/8/2010,,11/15/10,," $ 2,000.00 ",,,,,
375,ASIA SPECIALTY,55855,"609 E MARKET ST, STE 101",CHARLOTTESVILLE,VA,22902,UNDER AGED BUYER,1,N,STAUNTON,INITIAL HEARING,6/15/2010,11/8/2010,12/21/10,25," $ 2,000.00 ",,,,,
223,OAK HILL MARKET & DELI,23916,675 COUNTRY GREEN ROAD,CHARLOTTESVILLE,VA,22902,UNDER AGED BUYER,1,N,STAUNTON,OFFER IN COMPROMISE,5/21/2010,,10/08/10,," $ 5,000.00 ",,,,,
726,TRINITY IRISH PUB,61310,1505 UNIVERSITY AVE,CHARLOTTESVILLE,VA,22903,LICENSEE MISREPRESENTED BRANDS OF BEER SOLD,1,N,STAUNTON,INITIAL HEARING,1/30/2011,5/3/2011,06/07/11,10," $ 1,000.00 ",,,,,
551,BOYLAN HEIGHTS,52297,102 4TH STREET NW,CHARLOTTESVILLE,VA,22903,SOLD ABS. TO TWO UNDERAGE PERSONS; ALLOWED CONSUMPTION OF ABS. BY THREE UNDERAGE PERSONS,2,Y,STAUNTON,APPEAL HEARING,7/15/2010,11/24/2010,03/01/11,," $ 2,500.00 ",,,,,IMPOSED CIVIL PENALTY ONLY
703,SUBWAY SANDWICH & SALADS,26480,111 MAURY AVENUE,CHARLOTTESVILLE,VA,22903,UNDER AGED BUYER,1,Y,STAUNTON,OFFER IN COMPROMISE,1/28/2011,,05/31/11,0," $ 5,000.00 ",2,,,,
108,THE CONTINENTAL DIVIDE,60602,811 W MAIN ST,CHARLOTTESVILLE,VA,22903,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,6/15/2010,,08/17/10,," $ 2,000.00 ",,,,,
304,KROGER #359,78007,1159 EMMET STREET N,CHARLOTTESVILLE,VA,22903,UNDER AGED BUYER,1,Y,STAUNTON,CONSENT SETTLEMENT,1029/2010,,11/23/10,," $ 2,000.00 ",,,,,
312,PRESTON AVENUE SHELL,8881,601 PRESTON AVENUE,CHARLOTTESVILLE,VA,22903,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,10/29/2010,,11/19/10,," $ 2,000.00 ",,,,,
320,BAJA BEAN COMPANY RESTAURANTE Y CANTINA,55644,1327 W. MAIN STREET,CHARLOTTESVILLE,VA,22903,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,10/30/2010,,11/30/10,," $ 2,000.00 ",,,,,
345,ORZO KITCHEN & WINE BAR,45032,"416 WEST MAIN ST, SUITE B",CHARLOTTESVILLE,VA,22903,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,10/30/2010,,12/10/10,," $ 2,000.00 ",,,,,
385,UNIVERSITY BP BLIMPIE,48636,2404 FONTAINE AVE.,CHARLOTTESVILLE,VA,22903,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,12/3/2010,,12/29/10,," $ 2,000.00 ",,,,,
453,7 ELEVEN STORE 16764F,65050,2025A IVY ROAD,CHARLOTTESVILLE,VA,22903,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,12/3/2010,,01/21/11,," $ 2,000.00 ",,,,,
381,ITALIAN VILLA,39815,129 EMMET ST,CHARLOTTESVILLE,VA,22903,UNDER AGED BUYER,1,N,STAUNTON,INITIAL HEARING,6/14/2010,11/19/2010,12/22/10,30," $ 3,000.00 ",10,,,,
419,ANDERSON CARRIAGE FOOD HOUSE LLC,38565,2046 BARRACKS ROAD,CHARLOTTESVILLE,VA,22903,UNDER AGED BUYER,1,N,STAUNTON,OFFER IN COMPROMISE,12/3/2011,,01/13/11,, $ 500.00 ,5,,,,
625,T G I FRIDAYS,39371,109 COMMUNITY STREET,CHARLOTTESVILLE,VA,22911,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,3/2/2011,,04/15/11,," $ 2,000.00 ",,,,,
189,SWANNANOA COUNTRY CLUB,5262,4506 HOWARDSVILLE TNPK,AFTON,VA,22920,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,9/2/2010,,09/23/10,," $ 2,000.00 ",,,,,
231,LITTLE TEXAS,47175,1380 THOMAS NELSON HWY,ARRINGTON,VA,22922,ILLEGAL GAMBLING X2,2,N,LYNCHBURG,INITIAL HEARING,8/14/2009,9/3/2010,10/08/10,10, $ 500.00 ,,,,,
774,CROZET PIZZA,32269,2959 THREE NOTCHED ROAD,CROZET,VA,22932,UNDER AGED BUYER,1,N,STAUNTON,OFFER IN COMPROMISE,4/20/2011,,06/28/11,," $ 1,500.00 ",,,,,ALL MGRS TO TAKE MART TRAINING
340,"D AND W, LLC",46098,6098 ROCKFISH GAP TURNPIKE,CROZET,VA,22932,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,10/30/2010,,12/02/10,," $ 2,000.00 ",,,,,
167,OLD TRAIL GOLF CLUB,39072,5496 GOLF DR,CROZET,VA,22932,UNDER AGED BUYER,1,N,STAUNTON,INITIAL HEARING,4/30/2010,8/3/2010,09/08/10,25," $ 2,000.00 ",,,,,
581,DA LUCA LLC,61092,"1015 HEATHERCROFT CIR, STE 400",CROZET,VA,22932,UNDER AGED BUYER,1,N,STAUNTON,INITIAL HEARING,10/30/2010,2/15/2011,03/21/11,20," $ 1,500.00 ",,,,,
220,LOVINGSTON IGA,55159,37 TANBARK PLZ,LOVINGSTON,VA,22949,UNDER AGED BUYER,1,N,LYNCHBURG,OFFER IN COMPROMISE,6/17/2010,,10/08/10,15,,,,,,
154,GRAVES GROCERY,52531,1779 ROCKFISH VALLEY HWY,NELLYSFORD,VA,22958,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,6/17/2010,,08/30/10,," $ 2,000.00 ",,,,,
724,FOOD LION 1402,9861,10573 JAMES MADISON HWY,ORANGE,VA,22960,UNDER AGED BUYER,1,Y,STAUNTON,OFFER IN COMPROMISE,4/15/2011,,06/07/11,," $ 5,000.00 ",,,,,MANAGER TO TAKE RSVP TRAINING
238,MARIOS PIZZARIA,38462,153 E. MAIN STREET,ORANGE,VA,22960,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,10/8/2010,,11/08/10,25,,,,,,
275,MARIOS PIZZARIA,38462,153 E MAIN ST,ORANGE,VA,22960,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,10/8/2010,,11/08/10,25,,,,,,
230,NORTHSIDE RESTAURANT,49979,9422 SEMINOLE TRAIL,RUCKERSVILLE,VA,22968,CAUSE EXISTS FOR ABC BOARD TO TO REFUSE LICENSE ; ALLOWED CONSUMPTION OF AB BY INTOXICATED PATRON; CEASES TO QUALIFY X2; FINANCIAL RESPONSIBILITY; FAILED TO KEEP RECORDS; DEFRAUDED THE BOARD,7,N,STAUNTON,INITIAL HEARING,5/27/2010,9/3/2010,10/08/10,37," $ 1,000.00 ",30,,,Y,3 CHARGES DISMISSED
335,STANDARDSVILLE DAIRY QUEEN & AMOCO,30148,8257 SPOTSWOOD TRAIL,STANDARDSVILLE,VA,22973,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,10/29/2010,,12/02/10,," $ 2,000.00 ",,,,,
622,OASIS RESTAURANT & PUB,62264,305 EAST MAIN ST,WAYNESBORO,VA,22980,CANNOT DEMONSTRATE FINANCIAL RESPONSIBILITY,1,N,STAUNTON,INITIAL HEARING,1/13/2011,3/11/2011,04/13/11,,,,12,,,
206,RUBY TUESDAY,32284,1941 ROSSER AVE,WAYNESBORO,VA,22980,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,9/2/2010,,09/30/10,," $ 2,000.00 ",,,,,
496,ACHILLES SHOPPING CENTER,45740,9361 GUINEA ROAD,ACHILLES,VA,23001,UNDER AGED BUYER,1,Y,HAMPTON,CONSENT SETTLEMENT,12/21/2010,,02/10/11,," $ 2,000.00 ",,,,,
137,360 TRUCK STOP,75857,11201 PATRICK HENRY HWY,AMELIA COURTHOUSE,VA,23002,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,7/7/2010,,08/18/10,," $ 2,000.00 ",,,,,
597,SHEETZ #286,11120,10036 SLIDING HILL RD,ASHLAND,VA,23005,UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,8/9/2010,2/23/2011,03/29/11,,,,,,Y,
129,B & L COUNTRY MARKET,32632,1205 FREDERICKS HALL RD,BUMPASS,VA,23024,UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,4/20/2010,7/16/2010,08/19/10,15," $ 1,500.00 ",,,,,
262,VITOS ITALIAN RESTAURANT,45096,1631 ANDERSON HWY,CUMBERLAND,VA,23040,UNDER AGED BUYER,1,N,LYNCHBURG,OFFER IN COMPROMISE,9/18/2010,,10/29/10,," $ 1,500.00 ",,,,,
663,GOLDEN DELI & MART,65500,16434 WASHINGTON HIGHWAY,DOSWELL,VA,23047,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,4/6/2011,,05/06/11,," $ 2,000.00 ",,,,,
590,DOSWELL EXPRESS,40752,16414 WASHINGTON HWY,DOSWELL,VA,23047,UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,8/11/2010,2/22/2011,03/29/11,30," $ 3,000.00 ",10,,,,
333,DEBBIES KITCHEN,12420,13155 MOUNTAIN RD,GLEN ALLEN,VA,23059,FAILED TO TIMELY SUBMIT MBAR,1,Y,RICHMOND,INITIAL HEARING,5/18/2010,10/26/2010,12/01/10,10," $ 1,000.00 ",,,,,
350,7 ELEVEN STORE 2515 16074H,10391,10305 WASHINGTON HWY,GLEN ALLEN,VA,23059,UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,8/11/2010,11/3/2010,12/07/10,25," $ 2,000.00 ",,,,,
550,ALOFT RICHMOND VA,57227,3939 DUCKLING DR,GLEN ALLEN,VA,23060,CEASES TO QUALIFY AS A RESTAURANT,1,N,RICHMOND,INITIAL HEARING,9/1/2010,1/31/2011,03/01/11,15," $ 1,000.00 ",7,24,,,
171,THE CURRY HOUSE WEST,64877,"4032 COX RD, STE B",GLEN ALLEN,VA,23060,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,7/28/2010,,09/09/10,," $ 2,000.00 ",,,,,
300,MAMA CUCINA,76843,"4028 COS RD., SUTIE - O",GLEN ALLEN,VA,23060,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,10/26/2010,,11/22/10,," $ 2,000.00 ",,,,,
505,OLIVIAS IN THE VILLAGE,40902,6597 MAIN ST,GLOUCESTER,VA,23061,APPLICANT CONVICTED OF AB VIOLATION,1,N,HAMPTON,INITIAL HEARING,7/29/2010,1/10/2010,02/11/11,20," $ 1,000.00 ",7,,,,
66,OLIVIAS IN THE VILLAGE,40902,6597 MAIN ST,GLOUCESTER,VA,23061,KEPT AB NOT AUTHORIZED TO SELL ON PREMISES,1,N,HAMPTON,INITIAL HEARING,2/3/2010,6/30/2010,08/02/10,7," $ 1,250.00 ",,,,,
503,OLIVIAS AT THE POINT,11502,1785 GEORGE WASHINGTON MEM HWY,GLOUCESTER POINT,VA,23062,PURCHASE AB EXCEPT FOR CASH; CONVICTED OF AB VIOLATION,2,Y,HAMPTON,INITIAL HEARING,8/7/2010,1/10/2011,02/11/11,20," $ 1,000.00 ",7,,,,
668,LITTLE TEXAS 3,67081,109 COMMERCE PARK CIR,MANQUIN,VA,23106,THE APPLICANT IS NOT THE LEGITMATE OWNER OR ANOTHER PERSON HAS AN OWNERSHIP INTEREST WHICH HAS NOT BEEN DISCLOSED; APPLICANT HAS NOT DEMONSTRATE FINANCIAL RESPONSIBILITY,2,N,RICHMOND,INITIAL HEARING,2/25/2011,5/2/2011,05/06/11,,,,,,Y,APPLICANTION - GRANTED
260,FAS MART 27,26087,7559 COLD HARBOR ROAD,MECHANICSVILLE,VA,23111,UNDER AGED BUYER,1,Y,RICHMOND,OFFER IN COMPROMISE,8/9/2010,,10/29/10,," $ 5,000.00 ",,,,,MGR TO ATTEND MART TRAINING
611,THE BOATHOUSE AT SUNDAY PARK,47223,4602 MILLRIDGE PKWY,MIDLOTHIAN,VA,23112,UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,10/21/2010,2/28/2011,4/1/2011,20," $ 1,750.00 ",,,,,
31,BP #1,38965,13623 GENITO RD,MIDLOTHIAN,VA,23112,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,4/29/2010,,07/21/10,," $ 2,000.00 ",,,,,
314,BRANDERMILL SHELL,13634,13625 GENITO ROAD,MIDLOTHIAN,VA,23112,UNDER AGED BUYER,1,Y,RICHMOND,CONSENT SETTLEMENT,9/1/2010,,11/19/10,," $ 2,000.00 ",,,,,
596,BP #1,38965,13623 GENITO RD,MIDLOTHIAN,VA,23112,UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,11/29/2010,2/23/2011,03/29/11,30," $ 3,000.00 ",10,,,,
403,THE DESSERTERIE,50879,6161 HARBOURSIDE CENTER LOOP,MIDLOTHIAN,VA,23112,UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,10/21/2010,,01/10/11,, $ 500.00 ,5,,,,
553,CANDELAS PIZZERIA & RISTORANTE ITALIAN,5939,14235 MIDLOTHIAN TURNPIKE,MIDLOTHIAN,VA,23113,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,1/27/2011,,03/02/11,," $ 2,000.00 ",,,,,
556,ASIA DELIGHT,63043,13555 MIDLOTHIAN TURNPIKE,MIDLOTHIAN,VA,23113,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,1/27/2011,,02/25/11,25,,,,,,
401,CADDYS INC.,9118,13312 MIDLOTHIAN TPK,MIDLOTHIAN,VA,23113,UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,10/26/2010,,01/10/11,," $ 1,500.00 ",,,,,
460,CHEERLEADERS SPORTS BAR & GRILL,61838,13511 JOHN CLAYTON MEMORIAL HWY,NORTH,VA,23128,ALLOWED CONSUMPTION OF AB BY UAB; EMPLOYEE CONVICTED OF FELONY,2,N,HAMPTON,INITIAL HEARING,8/3/2010,12/16/2010,01/20/11,,,,,,Y ,DISMISSED TWO CHARGES
514,NORTH STAR MARKET,51553,13852 JOHN CLAYTON MEMORIAL HWY.,NORTH,VA,23128,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,12/21/2010,,02/15/11,," $ 2,000.00 ",,,,,
698,R & M BIRITE,61460,6345 OLD BUCKINGHAM ROAD,POWHATAN,VA,23139,UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,3/7/2011,,05/27/11,," $ 1,500.00 ",,,,,
276,LOCKLIES MARINA,58722,784 LOCKLIES CREEK RD,TOPPING,VA,23169,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,10/1/2010,,11/08/10,25,,,,,,
705,7 ELEVEN STORE 2516 34066 H,50316,5166 GEORGE WASHINGTON MEM HWY,WHITE MARSH,VA,23183,UNDER AGED BUYER,1,Y,HAMPTON,OFFER IN COMPROMISE,3/8/2011,,05/31/11,," $ 5,000.00 ",20,,,,
353,HIGH STREET TAPPO,61074,"1430 RICHMOND ROAD, SUITE 803",WILLIAMSBURG,VA,23185,ALLOWED CONSUMPTION OF UNAUTHORIZED ALCOHOLIC BEVERAGES UPON PREMISES,1,N,HAMPTON,CONSENT SETTLEMENT,11/5/2010,,12/15/10,, $ 500.00 ,,,,,
271,THE GRIDIRON SPORTS GRILLE,63058,113 PALACE LN,WILLIAMSBURG,VA,23185,FAILED TO QUALIFY AS RESTAURANT,1,N,HAMPTON,INITIAL HEARING,8/18/2010,10/5/2010,11/04/10,,,,,,,APPLICATION MB - GRANTED
648,WHISKEY RIVER,65710,264 A MCLAWS CIR,WILLIAMSBURG,VA,23185,"FINANCIAL RESPONSIBILITY; DOES NOT CONFORM TO REQS OF YORK CO.;  LACK OF RESPECT FOR LAW AND ORDER; CONVICTED - VIOLATION OF LAW APPLICABLE TO MANUFACTURE, TRANSPORTATION, POSSESSION, USE OR SALE OF ALCOHOLIC BEVERAGES",4,N,HAMPTON,INITIAL HEARING,1/24/2011,3/21/2011,04/26/11,,,,,,Y X1,LICENSE REFUSED
302,PIZZERIA UNO CHICAGO BAR & GRILL,32096,205 BYPASS ROAD,WILLIAMSBURG,VA,23185,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,10/15/2010,,11/22/10,," $ 2,000.00 ",,,,,
268,SHORT STOP MARKET AND DELI,57253,4324 NEW TOWN AVE,WILLIAMSBURG,VA,23188,DOES NOT CONFORM TO LOCAL HEALTH SAFETY OR SANITATION LAW OR REG; ALLOWED CONSUMPTION OF A/B BY INTOXICATED PATRON X4; ALLOWED CONSUMPTION OF AB BY EMPLOYEE;,6,N,HAMPTON,INITIAL HEARING,2/27/2010,9/24/2010,11/04/10,25," $ 1,500.00 ",,,,Y,2 CHARGES DISMISSED; 1 CHARGE REDUCED TO WRITTEN WARNING
775,THE GREEN LEAFE COURMET,46900,4345 NEW TOWN AVENUE STE. 200A,WILLIAMSBURG,VA,23188,FAILURE TO OBLITERATE; SALE TO INTOXICATED; ALLOWED CONSUMPTION BY INTOXICATED; ALLOWED CONSUMPTION IN OTHER THAN DESIGNATED AREAS,4,N,HAMPTON,OFFER IN COMPROMISE,3/19/2011,,06/28/11,," $ 3,000.00 ",,,,Y,CONSUMPTION CHARGE ONLY DISMISSED
301,FRANCESCOS RESTORANTE ITALIANO,50359,"6524 RICHMOND ROAD, UNIT D",WILLIAMSBURG,VA,23188,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,10/15/2010,,11/22/10,," $ 2,000.00 ",,,,,
303,WILLIAMSBURG NATIONAL GOLF CLUB,9343,3700 CENTERVILLE RD.,WILLIAMSBURG,VA,23188,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,10/15/2010,,11/22/10,," $ 2,000.00 ",,,,,
357,WILLIAMSBURG GAS & FOOD MART,54499,"4854 LONGHILL ROAD, STE 19",WILLIAMSBURG,VA,23188,UNDER AGED BUYER,1,N,HAMPTON,OFFER IN COMPROMISE,10/15/2010,,12/10/10,," $ 1,500.00 ",,,,,
57,GOODWAY,15810,16489 BEVER DAM ROAD,MONTPELIER,VA,23192,UNDER AGED BUYER,1,N,RICHMOND,APPEAL HEARING,7/23/2009,5/14/2010,7/29/2010,," $ 1,000.00 ",,,,,RSVP TRAINING FOR GLORIA J. SADING WITHIN 6 MOS. OF BD. ORDER
265,THE TOBACCO COMPANY,36243,1201 E. CARY STREET,RICHMOND,VA,23219,ADVERTISED HAPPY HOUR,1,Y,RICHMOND,OFFER IN COMPROMISE,6/22/2010,,10/29/10,," $ 1,000.00 ",,,,,
765,CHA CHA'S CANTINA,39027,1419 EAST CARY STREET,RICHMOND,VA,23219,ADVERTISED HAPPY HOUR,1,N,RICHMOND,OFFER IN COMPROMISE,4/5/2011,,06/28/11,, $ 500.00 ,,,,,
710,LUCKY BUDDAH,35096,1421 E. CARY STREET,RICHMOND,VA,23219,ADVERTISIED HAPPY HOUR,1,N,RICHMOND,OFFER IN COMPROMISE,3/30/2011,,05/31/11,, $ 500.00 ,,,,,
591,HAT FACTORY,62195,140 VIRGINIA ST,RICHMOND,VA,23219,ALLOWED CONSUMPTION BY PERSON LESS THAN 21 YEARS,1,N,RICHMOND,INITIAL HEARING,10/20/2010,2/22/2011,03/29/11,25," $ 2,000.00 ",,,,,
42,BLACKFINN,45909,"1001 HAXALL PT., STE 101",RICHMOND,VA,23219,ALLOWED CONSUMPTION OF AB BY INTOXICATED PATRON; ALLOWED INTOXICATED PATRON TO LOITER; ALLOWED CONSUMPTION OF AB BY INTOXICATED PATRON,3,N,RICHMOND,OFFER IN COMPROMISE,1/9/2010,,07/12/10,," $ 2,000.00 ",,,,,
679,THE BANK,42311,1005 E MAIN STREET,RICHMOND,VA,23219,ALLOWED INTOXICATED PATRONS TO LOITER; ALLOWED CONSUMPTION OF AB BY PERSON UNDER 21.,2,Y,RICHMOND,CONSENT SETTLEMENT,3/18/2011,,05/16/11,," $ 2,500.00 ",,,,,
82,BARCODE,13884,6 E GRACE ST,RICHMOND,VA,23219,CEASES TO QUALIFY AS A RESTAURANT- GROSS RECEIPTS LESS THAT 45% of MB SALES,1,N,RICHMOND,INITIAL HEARING,2/12/2010,6/30/2010,08/03/10,20," $ 2,000.00 ",,,,,
112,LUCKY BUDDAH,35096,1421 E. CARY STREET,RICHMOND,VA,23219,CEASES TO QUALIFY AS A RESTAURANT- GROSS RECEIPTS LESS THAT 45% of MB SALES,1,Y,RICHMOND,OFFER IN COMPROMISE,12/31/2009,6/7/2010,08/18/10,," $ 7,500.00 ",7,,,,SUSPENSION TO RUN MONDAY-MONDAY
294,KOBE JAPANESE STEAK & SUSHI,57606,19 S 13TH ST,RICHMOND,VA,23219,FAILED TO TIMELY SUBMIT MBAR,1,N,RICHMOND,INITIAL HEARING,5/1/2010,10/15/2010,11/16/10,7, $ 500.00 ,,,,,
687,CHA-CHA'S CANTINA,39627,1419 EAST CARY STREET,RICHMOND,VA,23219,GROSS RECEIPTS  FROM THE SALE OF FOOD AND NONALCOHOLIC BEVERAGES WERE LESS THAN FORTY-FIVE PERCENT OF THE GROSS RECEIPTS FROM THE SALE OF MIXED BEVERAGES AND FOOD,1,Y,RICHMOND,APPEAL HEARING,9/30/2010,3/8/2011,05/19/11,20," $ 2,500.00 ",7,,,,
735,LULUS RESTAURANT,49686,21 N 17TH STREET,RICHMOND,VA,23219,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,3/21/2011,,06/14/11,," $ 2,000.00 ",,,,,
103,HILTON GARDEN INN RICHMOND DOWNTOWN,56598,501 E BROAD ST,RICHMOND,VA,23219,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/15/2010,,08/12/10,," $ 2,000.00 ",,,,,
131,BUFFALO WILD WINGS BAR & GRILL,28029,1501 E CARY ST,RICHMOND,VA,23219,UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,3/3/2010,7/16/2010,08/19/10,25," $ 2,000.00 ",,,,,
626,POPKIN TAVERN,43540,123 WEST BROAD STREET,RICHMOND,VA,23220,ALLOWED ALCOHOLIC BEVERAGES ON PREMISES BY 2 UAB'S,1,N,RICHMOND,CONSENT SETTLEMENT,3/18/2011,,04/15/11,," $ 2,000.00 ",,,,,
