REGION,ZIPCODE,DATE OF EVENT,TRADE NAME,LICENSE No,ADDRESS,CITY,STATE
6 - Richmond/FBurg,23832-4401, 04/18/2011,Birkdale Golf Club,42679,8511 Royal Birkdale Dr,Chesterfield,VA
6 - Richmond/FBurg,23803, 04/18/2011,Walgreens # 10713,63507,26108 Cox Rd,Petersburg,VA
6 - Richmond/FBurg,23803-3059, 04/18/2011,American Choice Deli & Grocery Inc,7319,847 W Washington St,Petersburg,VA
6 - Richmond/FBurg,23803-4419, 04/18/2011,Market Place 102,33000,1 S Crater Rd,Petersburg,VA
6 - Richmond/FBurg,23834, 04/18/2011,Buffalo Wild Wings Grill & Bar,45308,1156 Temple Ave,Colonial Heights,VA
6 - Richmond/FBurg,23834-2987, 04/18/2011,Ruby Tuesday,5399,431 Southpark Blvd,Colonial Heights,VA
6 - Richmond/FBurg,23834, 04/18/2011,Outback Steakhouse 4725,57064,165 Southpark Cir,Colonial Heights,VA
6 - Richmond/FBurg,23834-2849, 04/18/2011,Kangaroo Express # 3109,3143,891 Temple Ave,Colonial Heights,VA
6 - Richmond/FBurg,23834-1818, 04/18/2011,CVS Pharmacy # 2011,63117,100 Dunlop Circle Dr,Colonial Heights,VA
6 - Richmond/FBurg,23834-1418, 04/18/2011,Pinos Italian Restaurant,39763,3420 Boulevard,Colonial Heights,VA
8 - Chesapeake,23456-3841, 04/19/2011,Red Barn Food Store,20191,2001 Indian River Rd,Virginia Beach,VA
8 - Chesapeake,23454, 04/19/2011,Schlotzskys,54328,2201 Upton Dr Ste 908,Virginia Beach,VA
8 - Chesapeake,23456-4541, 04/19/2011,Indian Cove Campground,5350,1053 Sandbridge Rd,Virginia Beach,VA
8 - Chesapeake,23454-5609, 04/19/2011,Kmart # 3976,241,1650 General Booth Blvd,Virginia Beach,VA
8 - Chesapeake,23454, 04/19/2011,Yama Sushi Bar,40573,1485 General Booth Blvd Ste 107,Virginia Beach,VA
8 - Chesapeake,23454-5502, 04/19/2011,7 Eleven Store 2514 18969 H,19107,1401 Harpers Rd,Virginia Beach,VA
8 - Chesapeake,23454-4646, 04/19/2011,Virginia Beach Elks Lodge,34966,113 S First Colonial Rd,Virginia Beach,VA
8 - Chesapeake,23451, 04/19/2011,Beach Shell,51109,705 22nd St,Virginia Beach,VA
8 - Chesapeake,23451-4419, 04/19/2011,Tads Deli,32758,600 Norfolk Ave,Virginia Beach,VA
8 - Chesapeake,23451, 04/19/2011,Rudee Flipper,39126,200 Winston Salem Ave,Virginia Beach,VA
3 - Charlottesville/Staunton,22901, 04/20/2011,Ragazzis Restaurant,8054,900 Shoppers World Ct,Charlottesville,VA
3 - Charlottesville/Staunton,22911, 04/20/2011,Guadalajara Mexican Restaurant,66533,3450 Seminole Trl Ste 101,Charlottesville,VA
3 - Charlottesville/Staunton,22948-4837, 04/20/2011,The Inn at Meander Plantation,13824,2333 N James Madison Hwy,Locust Dale,VA
3 - Charlottesville/Staunton,22701, 04/20/2011,Walgreens # 11675,63211,15250 Montanus Dr,Culpeper,VA
3 - Charlottesville/Staunton,20119, 04/20/2011,Handy Mart,52500,10847 Elk Run Rd,Catlett,VA
3 - Charlottesville/Staunton,20186-3112, 04/20/2011,7 Eleven Store 2531 16701 H,3838,207 W Shirley Ave,Warrenton,VA
3 - Charlottesville/Staunton,20115, 04/20/2011,La Palmita Deli & Market,42665,8406 W Main St,Marshall,VA
3 - Charlottesville/Staunton,20198, 04/20/2011,Girasole,33271,4244 Loudoun Ave,The Plains,VA
3 - Charlottesville/Staunton,20186-2096, 04/20/2011,El Agave Authentic Mexican Restaurant,12519,251 W Lee Hwy Ste 640,Warrenton,VA
3 - Charlottesville/Staunton,20186, 04/20/2011,Molly's Cockles And Mussels LLC,13711,36C Main St,Warrenton,VA
3 - Charlottesville/Staunton,22738-9999, 04/20/2011,Ridge View Bed & Breakfast LLC,12212,5407 S Blue Ridge Tnpk,Rochelle,VA
3 - Charlottesville/Staunton,22508, 04/20/2011,Robinsons Tavern,43424,32345 Constitution Hwy Ste A,Locust Grove,VA
4 - Alexandria,20180, 04/21/2011,West End Motors,13889,12842 Berlin Tpke,Lovettsville,VA
4 - Alexandria,20141-2411, 04/21/2011,Round Hill Mini Market,10917,8 Main St,Round Hill,VA
4 - Alexandria,20176-4799, 04/21/2011,7 Eleven Store 2581 34371,64889,700 Fieldstone Dr NE,Leesburg,VA
4 - Alexandria,20176-2819, 04/21/2011,Shoes Cup & Cork Club,61674,17 N King St,Leesburg,VA
4 - Alexandria,20175-3007, 04/21/2011,Windy City Red Hots,65356,28 S King St,Leesburg,VA
4 - Alexandria,20176-4112, 04/21/2011,California Tortilla,49558,528 E Market St Ste B,Leesburg,VA
4 - Alexandria,20176-4117, 04/21/2011,Pei Wei Asian Diner,45131,528A E Market St,Leesburg,VA
4 - Alexandria,20176-4407, 04/21/2011,Xuan Saigon Vietnamese Restaurant,34810,11 Fort Evans Rd NE,Leesburg,VA
4 - Alexandria,20176-4402, 04/21/2011,Sals NY Bar & Grille,64335,707M E Market St Ste 705A-707M,Leesburg,VA
4 - Alexandria,20175-2910, 04/21/2011,Eiffel Tower Cafe,1079,107 Loudoun St SW,Leesburg,VA
6 - Richmond/FBurg,23233-1435, 04/21/2011,Seiberts Gaskins Road Convenience Store,58400,3830 Gaskins Rd,Richmond,VA
6 - Richmond/FBurg,23233-2401, 04/21/2011,Seiberts Pump & Church Amoco,56098,11902 Church Rd,Richmond,VA
6 - Richmond/FBurg,23233-1003, 04/21/2011,Two Guys Pizza,65801,11636 W Broad St,Henrico,VA
6 - Richmond/FBurg,23233, 04/21/2011,Firebirds Rocky Mountain Grill,27979,11800 W Broad St Ste 1068,Richmond,VA
6 - Richmond/FBurg,23103-2203, 04/21/2011,Sycamore Creek Golf Course,55899,1991 Manakin Rd,Manakin Sabot,VA
6 - Richmond/FBurg,23103, 04/21/2011,Deep Run Hunt Club,392,Hwy 621  PO Box 314,Manakin Sabot,VA
6 - Richmond/FBurg,23063-3107, 04/21/2011,Taylors Service Center,14447,1924 Sandy Hook Rd,Goochland,VA
6 - Richmond/FBurg,23038, 04/21/2011,Tylers Store,18505,4060 Shannon Hill Rd,Columbia,VA
6 - Richmond/FBurg,23093-2241, 04/21/2011,Royal Virginia Golf Club,6321,3016 Royal Virginia Pkwy,Louisa,VA
6 - Richmond/FBurg,23024-3905, 04/21/2011,B & L Country Market,32632,1205 Fredericks Hall Rd,Bumpass,VA
6 - Richmond/FBurg,23229-4654, 04/21/2011,Topeka's of Richmond,22131,1776 N Parham Rd,Richmond,VA
6 - Richmond/FBurg,23229, 04/21/2011,Wings Pizza N Things,66039,1420 Parham Rd,Richmond,VA
6 - Richmond/FBurg,23229, 04/21/2011,BJs Wholesale Club 198,55639,1320 Starling Dr,Richmond,VA
6 - Richmond/FBurg,23229-7403, 04/21/2011,Angela's Ristorante,9056,425 N Ridge Rd,Richmond,VA
6 - Richmond/FBurg,23229-6755, 04/21/2011,Corks & Kegs,48896,7110 Patterson Ave Ste A,Richmond,VA
6 - Richmond/FBurg,23230-2204, 04/21/2011,O Charleys # 357,16767,6291 W Broad St,Richmond,VA
6 - Richmond/FBurg,23226-2426, 04/21/2011,Westwood Racquet Club,6707,6200 W Club Ln,Richmond,VA
6 - Richmond/FBurg,23230-2014, 04/21/2011,AMF Sunset Lanes #115,46087,6540 W Broad St,Richmond,VA
6 - Richmond/FBurg,23230, 04/21/2011,The Westin Richmond,53461,6631 W Broad St,Richmond,VA
6 - Richmond/FBurg,23228-5805, 04/21/2011,Richmond Volleyball Club,61403,2921 Byrdhill Rd,Henrico,VA
6 - Richmond/FBurg,23228-2714, 04/21/2011,7 Eleven Store 2515 26115 H,39406,8401 Staples Mill Rd,Richmond,VA
1 - Roanoke,24083-2915, 04/22/2011,MaMa Ds,78051,1661 Roanoke Rd,Daleville,VA
1 - Roanoke,24083, 04/22/2011,Sunset Grille at Ashley Plantation Inc.,38788,919 Greenfield St,Daleville,VA
1 - Roanoke,24457, 04/22/2011,The Company Store & Iron Company Restaurant,48710,100 Old Church St,Low Moor,VA
1 - Roanoke,24457-0173, 04/22/2011,Low Moor Country Store,63955,204 Westvaco Rd,Low Moor,VA
1 - Roanoke,24426, 04/22/2011,Whiteys One Stop Market,37011,2710 S Carpenter Dr,Covington,VA
1 - Roanoke,24426-2018, 04/22/2011,Weeses Restaurant,28825,907 S Highland Ave,Covington,VA
1 - Roanoke,24426, 04/22/2011,The Vintage Bouquet,63506,229 W Main St,Covington,VA
1 - Roanoke,24445, 04/22/2011,Rubinos,56524,3789 Sam Snead Hwy,Hot Springs,VA
1 - Roanoke,24445, 04/22/2011,Country Cafe,70364,Hwy 220 S 6156 Sam Snead Hwy,Hot Springs,VA
1 - Roanoke,24445, 04/22/2011,Cuccis At The Varsity,49501,11129 Sam Snead Hwy,Hot Springs,VA
1 - Roanoke,24465-2442, 04/22/2011,Mill Gap Supply,22253,6745 Mill Gap Rd,Monterey,VA
1 - Roanoke,24458-2102, 04/22/2011,McDowell Gas,745,8555 Highland Tpke,Mc Dowell,VA
4 - Alexandria,22172-1938, 04/26/2011,National Museum of the Marine Corps,44452,18900 Jefferson Davis Hwy,Triangle,VA
4 - Alexandria,22026, 04/26/2011,7 Eleven Store 2515 10785 A,55588,18075 Fraley Blvd,Dumfries,VA
4 - Alexandria,22026, 04/26/2011,Ruby Tuesday,41915,17050 Jefferson Davis Hwy,Dumfries,VA
4 - Alexandria,22191-2808, 04/26/2011,La Luna,5962,14520 Jefferson Davis Hwy,Woodbridge,VA
4 - Alexandria,22191-5901, 04/26/2011,Uncle Julios Rio Grande Cafe,64831,14900 Potomac Town Pl Ste 150,Woodbridge,VA
4 - Alexandria,22191, 04/26/2011,Latino Pollo A La Braza,15121,14446 Jefferson Davis Hwy,Woodbridge,VA
4 - Alexandria,22191-1200, 04/26/2011,Waters Edge Restaurant,55169,13188 Marina Way,Woodbridge,VA
4 - Alexandria,22191, 04/26/2011,El Pulgarcito Grill,34694,1306 Horner Rd,Woodbridge,VA
5 - Southwest,24141, 04/26/2011,El Charro Mexican Grill Inc,47004,713 W Main St,Radford,VA
5 - Southwest,24141, 04/26/2011,Sharkeys Wing & Rib Joint,53391,1202 E Main St,Radford,VA
5 - Southwest,24084, 04/26/2011,Charlies Market 2,29384,129 Broad St,Dublin,VA
5 - Southwest,24084, 04/26/2011,Food Time # 96,39553,4622 Cleburne Blvd,Dublin,VA
5 - Southwest,24350-5000, 04/26/2011,Robins Git And Go,71958,4172 Ivanhoe Rd,Ivanhoe,VA
5 - Southwest,24360, 04/26/2011,Appco # 39,63790,964 Max Meadows Rd,Max Meadows,VA
5 - Southwest,24354-4140, 04/26/2011,Food City  848,52990,910 N Main St,Marion,VA
8 - Chesapeake,23324-3621, 04/27/2011,M R Food Mart,71201,2302 Border Rd,Chesapeake,VA
8 - Chesapeake,23324-2430, 04/27/2011,The End Zone,6264,1407 Poindexter St,Chesapeake,VA
8 - Chesapeake,23509-1355, 04/27/2011,Tidewater Shell # 410,32730,3537 Tidewater Dr,Norfolk,VA
8 - Chesapeake,23509-1436, 04/27/2011,Rite Aid Pharmacy  4381,76006,3600 Tidewater Dr,Norfolk,VA
8 - Chesapeake,23518, 04/27/2011,Holliday Food Mart,55390,8338 Tidewater Dr,Norfolk,VA
8 - Chesapeake,23518-3709, 04/27/2011,Kmart # 3365,1524,741 E Little Creek Rd,Norfolk,VA
8 - Chesapeake,23505, 04/27/2011,Kroger # 536,10807,205 E Little Creek Rd,Norfolk,VA
8 - Chesapeake,23505, 04/27/2011,Walgreens # 05876,63155,115 W Little Creek Rd,Norfolk,VA
8 - Chesapeake,23505, 04/27/2011,Express Food Mart,19048,1220 W Little Creek Rd,Norfolk,VA
8 - Chesapeake,23504-1109, 04/27/2011,Mi Hogar Mexican Restaurant,7285,4201 Granby St,Norfolk,VA
8 - Chesapeake,23502-1660, 05/02/2011,Be Lo Super Market 37,3175,4630 E Princess Anne Rd,Norfolk,VA
8 - Chesapeake,23502, 05/02/2011,Great Saigon Vietnamese Restaurant,34299,5802 E Virginia Beach Blvd Ste 130,Norfolk,VA
5 - Southwest,24147-0200, 05/02/2011,The Corner Market LLC,12772,201 Virginia Ave,Rich Creek,VA
8 - Chesapeake,23502, 05/02/2011,Walgreens # 07588,63153,1169 N Military Hwy,Norfolk,VA
5 - Southwest,24124, 05/02/2011,Food Time Shoppe Smart 95,77531,125 Main St,Narrows,VA
5 - Southwest,24084, 05/02/2011,Dublin Moose Lodge,74208,Bagging Plant Rd,Dublin,VA
5 - Southwest,24142, 05/02/2011,Chartwells,19626,Corner of Fairfax and Adams,Radford,VA
5 - Southwest,24134-1526, 05/02/2011,Clover Dew Market,77604,505 N Main St,Pearisburg,VA
5 - Southwest,24134, 05/02/2011,Mexican Restaurant,58888,418 N Main St,Pearisburg,VA
5 - Southwest,24301, 05/02/2011,Cougar Xpress,51082,4381 Lee Hwy,Pulaski,VA
8 - Chesapeake,23502-5252, 05/02/2011,Quick Serve,37691,5714 Sellger Dr,Norfolk,VA
5 - Southwest,24301-5216, 05/02/2011,Pizza Hut,14065,914 E Main St,Pulaski,VA
5 - Southwest,24301-2713, 05/02/2011,Fast Shop # 2,35473,1245 Lee Hwy N,Pulaski,VA
8 - Chesapeake,23464-3514, 05/02/2011,Tropical Delights Restaurant,3760,6220 Indian River Rd Ste C,Virginia Beach,VA
1 - Roanoke,24579-3433, 05/03/2011,Rockbridge General Store,12224,593 Wert Faulkner Hwy,Natural Bridge Station,VA
1 - Roanoke,24578, 05/03/2011,Stop In Food Stores  46,72611,4448 S Lee Hwy,Natural Bridge,VA
1 - Roanoke,24450-2528, 05/03/2011,Washington Street Purveyors,74961,9 E Washington St,Lexington,VA
1 - Roanoke,24450, 05/03/2011,Salerno,32830,115 S Jefferson St,Lexington,VA
1 - Roanoke,24450, 05/03/2011,Woods Creek Grocery & Cafe,60898,411 Lime Kiln Rd,Lexington,VA
1 - Roanoke,24450, 05/03/2011,House Mountain Inn,34423,455 Lonesome Dove Trl,Lexington,VA
1 - Roanoke,24578, 05/03/2011,Natural Bridge Hotel,78175,15 Appledore Ln,Natural Bridge,VA
1 - Roanoke,24153-1862, 05/03/2011,Cousins Bar,66849,1790 Thompson Memorial Dr,Salem,VA
1 - Roanoke,24153, 05/03/2011,Holiday Inn,32668,450 Litchell Rd,Salem,VA
1 - Roanoke,24153, 05/03/2011,Mamma Marias,42977,2025A W Main St,Salem,VA
1 - Roanoke,24153, 05/03/2011,Sheetz 333,21734,1340 W Main St,Salem,VA
1 - Roanoke,24153-6326, 05/03/2011,Potsey Joes,67907,414 E 8th St,Salem,VA
1 - Roanoke,24153-6326, 05/03/2011,Longbranch Restaurant,72204,414 E 8th St,Salem,VA
5 - Southwest,24382-3811, 05/04/2011,Bob B Market,27849,195 Calhoun St,Wytheville,VA
5 - Southwest,24382-4914, 05/04/2011,Sagebrush Steakhouse & Saloon,4875,190 Nye Cir,Wytheville,VA
5 - Southwest,24354-3404, 05/04/2011,The Tuscan Italian Grill Pizza & Subs # 2,42226,784 N Main St,Marion,VA
5 - Southwest,24354-4120, 05/04/2011,Pizza Hut,22192,1038 N Main St,Marion,VA
5 - Southwest,24354-3150, 05/04/2011,A La Carte Cafe,65318,123 S Chestnut St Ste 110,Marion,VA
4 - Alexandria,22314-3014, 05/05/2011,Zorkafors SandVeg,53433,703 King St,Alexandria,VA
4 - Alexandria,22033, 05/09/2011,TGI Fridays,7976,12249 Fair Lakes Pkwy,Fairfax,VA
4 - Alexandria,22314-1522, 05/09/2011,Villa D' Este,74585,600 Montgomery St,Alexandria,VA
4 - Alexandria,22301-1330, 05/09/2011,Taqueria Poblano,8812,2400B Mount Vernon Ave,Alexandria,VA
4 - Alexandria,22314-2233, 05/09/2011,Shianghai Peking,60356,506 N Henry St,Alexandria,VA
4 - Alexandria,22314-2426, 05/09/2011,Alva Aerie No 871,157,1015 Cameron St,Alexandria,VA
4 - Alexandria,22314-3014, 05/09/2011,Le Pain Quotidien,51503,701 King St,Alexandria,VA
4 - Alexandria,22314, 05/09/2011,Metro Stage,12957,1201 N Royal St,Alexandria,VA
4 - Alexandria,22314-2628, 05/09/2011,Royal Market,39482,333 N Royal St,Alexandria,VA
4 - Alexandria,22314-2925, 05/09/2011,Vermilion Restaurant,26633,1120 King St,Alexandria,VA
4 - Alexandria,22314, 05/09/2011,7 Eleven Store 2554 34269,64422,504 John Carlyle St,Alexandria,VA
4 - Alexandria,22203-4194, 05/10/2011,Vapiano,45674,4401 Wilson Blvd,Arlington,VA
4 - Alexandria,22203-4198, 05/10/2011,Grand Cru Wine Store and Vineria,47366,4401 Wilson Blvd Ste 103,Arlington,VA
4 - Alexandria,22203, 05/10/2011,Teds Montana Grill,40655,4300 Wilson Blvd Ste 130,Arlington,VA
4 - Alexandria,22203-2137, 05/10/2011,Shiki Sushi,54638,671 N Glebe Rd Ste 1248,Arlington,VA
4 - Alexandria,22204-4377, 05/10/2011,Rincome Restaurant,38749,3030 Columbia Pike,Arlington,VA
4 - Alexandria,22204-4408, 05/10/2011,L A  Bar & Grill,42310,2530 Columbia Pike,Arlington,VA
4 - Alexandria,22204-3007, 05/10/2011,El Latino - African Market,72353,4611 Columbia Pike,Arlington,VA
4 - Alexandria,22207-3417, 05/10/2011,Rite Aid Pharmacy  3854,72736,4720 B Lee Hwy,Arlington,VA
6 - Richmond/FBurg,23060, 05/10/2011,Mountain Express1,67426,1680 Mountain Rd,Glen Allen,VA
4 - Alexandria,22205-2923, 05/10/2011,7 Eleven Store 2554 17017 H,2021,5839 Washington Blvd,Arlington,VA
6 - Richmond/FBurg,23060, 05/10/2011,Market Cafe,35778,10950 Nuckols Rd,Glen Allen,VA
6 - Richmond/FBurg,23233, 05/10/2011,Kenji Hibachi and Sushi Bar,54432,11740 W Broad St Ste 102B,Richmond,VA
6 - Richmond/FBurg,23060, 05/10/2011,Keagans Restaurant & Tavern & Augies Cafe,67809,2251 Old Brick Rd,Glen Allen,VA
6 - Richmond/FBurg,23294-5803, 05/10/2011,Shell EZ Mart,65307,8920 W Broad St,Richmond,VA
6 - Richmond/FBurg,23220, 05/10/2011,Roxy Cafe,52386,1104 W Main St,Richmond,VA
6 - Richmond/FBurg,23220, 05/10/2011,City Dogs Fan,63001,1309 W Main St,Richmond,VA
6 - Richmond/FBurg,23220-4436, 05/10/2011,F W Sullivans,62520,2401 W Main St,Richmond,VA
6 - Richmond/FBurg,23220-4427, 05/10/2011,3 Monkeys Bar and Grill,12174,2525 W Main St,Richmond,VA
6 - Richmond/FBurg,23220, 05/10/2011,McCormacks Whisky Grill & Smokehouse,63713,204 N Robinson St,Richmond,VA
6 - Richmond/FBurg,23220-4021, 05/10/2011,Racine,39240,304 N Robinson St,Richmond,VA
8 - Chesapeake,23323-4511, 05/11/2011,Purple Reign,52055,3000 S Military Hwy,Chesapeake,VA
6 - Richmond/FBurg,22401, 05/11/2011,The Virginia Wine Experience,39785,826 Caroline St,Fredericksburg,VA
6 - Richmond/FBurg,22401, 05/11/2011,RD Mart,65308,2301 Plank Rd,Fredericksburg,VA
1 - Roanoke,24151, 05/11/2011,T & C Oil & Grocery,66045,1881 S Main St,Rocky Mount,VA
1 - Roanoke,24102, 05/11/2011,L & M Convenience Mart,15020,4641 Henry Rd,Henry,VA
1 - Roanoke,24151-6402, 05/11/2011,40 West Food Fare,74494,2422 Franklin St,Rocky Mount,VA
1 - Roanoke,24151-1554, 05/11/2011,Franks Pizza,35685,390 Tanyard Rd,Rocky Mount,VA
8 - Chesapeake,23323-5021, 05/11/2011,VA045 Texaco Corner Mart,33472,1256 George Washington Hwy N,Chesapeake,VA
8 - Chesapeake,23323, 05/11/2011,VA070 Texaco Corner Mart,33456,3013 S Military Hwy,Chesapeake,VA
1 - Roanoke,24151-2804, 05/11/2011,Walgreens 13013,66885,290 Old Franklin Tpke,Rocky Mount,VA
1 - Roanoke,24151, 05/11/2011,Sheetz #329,19493,265 Old Franklin Tpke,Rocky Mount,VA
1 - Roanoke,24151, 05/11/2011,Kroger # 347,10447,400 Old Franklin Tpke Unit 204,Rocky Mount,VA
1 - Roanoke,24137-1184, 05/11/2011,Jeds,73130,13878 Snow Creek Rd,Penhook,VA
1 - Roanoke,24121, 05/11/2011,Blackwater Cafe,41021,4730 Scruggs Rd,Moneta,VA
4 - Alexandria,22304, 05/14/2011,Deli for the Belly,38675,4926B Eisenhower Ave,Alexandria,VA
4 - Alexandria,22304-4712, 05/14/2011,Giant Food Store # 242,7796,5730 Edsall Rd,Alexandria,VA
4 - Alexandria,22304-3603, 05/14/2011,7 Eleven Store 10778 B,61494,331 S Whiting St,Alexandria,VA
4 - Alexandria,22312-6410, 05/14/2011,Bowl America Shirley Inc,58107,6450 Edsall Rd,Alexandria,VA
4 - Alexandria,22314, 05/14/2011,Friendly Market,55882,2727 Duke St,Alexandria,VA
4 - Alexandria,22314-4689, 05/14/2011,Yves Bistro,64164,235 Swamp Fox Rd,Alexandria,VA
4 - Alexandria,22305-2226, 05/14/2011,Mercadito Ramos III,11887,4102 Mount Vernon Ave,Alexandria,VA
4 - Alexandria,22305-3027, 05/14/2011,Sunrise Carryout And Market,53935,3314 Jefferson Davis Hwy,Alexandria,VA
4 - Alexandria,22302, 05/14/2011,Atlantis Pizzeria & Family Restaurant,45414,3648 King St,Alexandria,VA
6 - Richmond/FBurg,23930, 05/14/2011,Crewe Country Club,71819,317 Country Club Rd,Crewe,VA
6 - Richmond/FBurg,23002-2234, 05/14/2011,Busters Steak House,47899,18540 Patrick Henry Hwy,Amelia Court House,VA
4 - Alexandria,22305-2409, 05/14/2011,R Ts Restaurant,18911,3804 Mount Vernon Ave,Alexandria,VA
4 - Alexandria,22305-2410, 05/14/2011,Po Siam Thai Restaurant,73185,3807 Mount Vernon Ave,Alexandria,VA
7 - Hampton,23607-4509, 05/16/2011,Fresh Pride 236,34631,2309 Jefferson Ave,Newport News,VA
7 - Hampton,23607-5631, 05/16/2011,Bestway Market,9166,1711 Jefferson Ave,Newport News,VA
7 - Hampton,23607-4219, 05/16/2011,Dochiki Civic & Social Club,9588,2705 Chestnut Ave,Newport News,VA
7 - Hampton,23607-3002, 05/16/2011,Lloyds Restaurant,57191,3408 Jefferson Ave,Newport News,VA
7 - Hampton,23607-2128, 05/16/2011,VA049 Texaco Corner Mart,33468,4900 Jefferson Ave,Newport News,VA
7 - Hampton,23605-1141, 05/16/2011,Buddys Hideaway Restaurant,74358,9811 Jefferson Ave,Newport News,VA
7 - Hampton,23605, 05/16/2011,Walgreens # 05588,63169,9976 Jefferson Ave,Newport News,VA
7 - Hampton,23601, 05/16/2011,Nara of Japan,45052,10608 Warwick Blvd,Newport News,VA
7 - Hampton,23607-1509, 05/16/2011,7 Eleven Store 2516 10863 H,8761,7101 Warwick Blvd,Newport News,VA
7 - Hampton,23606-2557, 05/16/2011,Tapatio Mexican Grill & Bar,66514,615 Thimble Shoals Blvd,Newport News,VA
7 - Hampton,23185, 05/16/2011,Florimontes Deli and Fine Foods,25134,5251 John Tyler Hwy Ste 20,Williamsburg,VA
7 - Hampton,23188, 05/16/2011,Backfin Seafood Restaurant,8077,3701 Strawberry Plains Rd,Williamsburg,VA
7 - Hampton,23188-2687, 05/16/2011,ZPizza,64138,4902 Courthouse St,Williamsburg,VA
7 - Hampton,23188-8212, 05/16/2011,Bakers Crust,57580,5234 Monticello Ave,Williamsburg,VA
7 - Hampton,23188-8206, 05/16/2011,LongHorn Steakhouse of Williamsburg,44046,4970 Monticello Ave Ste 13,Williamsburg,VA
7 - Hampton,23188-7205, 05/16/2011,7 Eleven Store 2516 26407 H,39748,6658 Richmond Rd,Williamsburg,VA
7 - Hampton,23188, 05/16/2011,Norge Shell,27594,7340 Richmond Rd,Williamsburg,VA
7 - Hampton,23168, 05/16/2011,Interstate Shell,51162,9201 Barhamsville Rd,Toano,VA
7 - Hampton,23185, 05/16/2011,Colonial Gardens B & B,44408,1109 Jamestown Rd,Williamsburg,VA
7 - Hampton,23185, 05/16/2011,Chownings Tavern,44180,109 E Duke of Gloucester St,Williamsburg,VA
6 - Richmond/FBurg,22407-6979, 05/16/2011,Q Ball Cafe,47764,960 Bragg Rd,Fredericksburg,VA
6 - Richmond/FBurg,22401-5807, 05/16/2011,Capital Ale House,54835,917 Caroline St,Fredericksburg,VA
6 - Richmond/FBurg,22407, 05/16/2011,Logans Roadhouse Restaurant,12182,300 Spotsylvania Mall Dr,Fredericksburg,VA
6 - Richmond/FBurg,22401-7300, 05/16/2011,7 Eleven Store 2515 18552 E,44948,1613 Dixon St,Fredericksburg,VA
6 - Richmond/FBurg,22408-4272, 05/16/2011,Hard Times Cafe,29703,5099 Jefferson Davis Hwy Ste D,Fredericksburg,VA
1 - Roanoke,24523, 05/16/2011,The Bedford Restaurant,62158,2125 W Lynchburg Salem Tpk,Bedford,VA
1 - Roanoke,24104, 05/16/2011,Small Plates,65147,16111 Smith Mountain Lake Pky,Huddleston,VA
6 - Richmond/FBurg,22407-2609, 05/16/2011,Exxon # 27755,14206,5409 Jefferson Davis Hwy,Fredericksburg,VA
6 - Richmond/FBurg,22407, 05/16/2011,Chipotle Mexican Grill,50924,5420 Southpoint Plaza Way,Fredericksburg,VA
6 - Richmond/FBurg,22401, 05/16/2011,Mexico Lindo Restaurant,29310,2030 Plank Rd,Fredericksburg,VA
1 - Roanoke,24523, 05/16/2011,Bedford Minute Market,41592,1125 Longwood Ave,Bedford,VA
6 - Richmond/FBurg,22401-4947, 05/16/2011,Joes Crab Shack,48552,2805 Plank Rd,Fredericksburg,VA
1 - Roanoke,24523-3682, 05/16/2011,Bedford Country Club,8553,3563 Peaks Rd,Bedford,VA
1 - Roanoke,24523-1921, 05/16/2011,Olde Liberty Station,75319,515 Bedford Ave,Bedford,VA
6 - Richmond/FBurg,22401, 05/16/2011,Aladin Restaurant & Cafe,63544,2052 Plank Rd,Fredericksburg,VA
1 - Roanoke,24121, 05/16/2011,Casa D Amici Italian Restaurant,53366,1100 Celebration Ave,Moneta,VA
1 - Roanoke,24121-5741, 05/16/2011,Shoprite,42343,14600 Moneta Rd,Moneta,VA
1 - Roanoke,24121-5888, 05/16/2011,Pizza Pub,6504,16430 Booker T Wash Hwy Unit 10,Moneta,VA
1 - Roanoke,24121, 05/16/2011,Drift In Sunoco,47052,16463 Moneta Rd,Moneta,VA
1 - Roanoke,24101, 05/16/2011,Eagle Food Mart,53428,7645 Hardy Rd,Hardy,VA
1 - Roanoke,24121-5256, 05/16/2011,Joes Pizza & Italian Restaurant,54005,130 Scruggs Rd Ste 101,Moneta,VA
1 - Roanoke,24101, 05/16/2011,Cancun Mexican Restaurant & Grill,62747,13383 Booker T Washington Hwy,Hardy,VA
1 - Roanoke,24121-6611, 05/16/2011,Beyond the Green Indoor Golf and Sportsbar,65637,1035 Mercantile St Ste 101,Moneta,VA
1 - Roanoke,24551, 05/16/2011,La Carreta Mexican Restaurant # 7,56627,14575 Forest Rd,Forest,VA
7 - Hampton,23837, 05/17/2011,Bills Grill,36246,23141 Main St,Courtland,VA
7 - Hampton,23851-3952, 05/17/2011,7 Eleven Store 2511 19380 H,22856,1197 Carrsville Hwy,Franklin,VA
7 - Hampton,23487, 05/17/2011,Holiday Food Store # 505,40114,60 W Windsor Blvd,Windsor,VA
4 - Alexandria,22042, 05/17/2011,Great Wall Supermarket,39597,2982 Gallows Rd,Falls Church,VA
4 - Alexandria,22046, 05/17/2011,Broad Exxon,9533,400 W Broad St,Falls Church,VA
4 - Alexandria,22046-2922, 05/17/2011,7 Eleven Store 2581 10744 A,50918,201 S Washington St,Falls Church,VA
7 - Hampton,23890, 05/17/2011,Waverly Short Stop,60443,349 E Main St,Waverly,VA
