RECORD CONTROL NUMBER,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE?,REGION,DISPOSITION METHOD,VIOLATION DATE,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS),CIVIL PENALTY ($),MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED (Y/N),OTHER
607,THE BISTRO @ MARKET AND GROVE,42312,422 424 N MARKET STRET,PETERSBURG,VA,23803,"FAILED TO SUBMT ANNUAL REVIEW REPORT, QUALIFICATIONS TO RETAIN MIXED BEVERAGE LICENSE-""RESTAURANT""",2,N,RICHMOND,INITIAL HEARING,5/31/2008,1/23/2009,3/9/2009,7, $ 500.00 ,,,,,CHARGE 1-WRITTEN WARNING
656,RAIN SUPPER CLUB,55678,49 WALNUT BLVD,PETERSBURG,VA,23804,"SO SITUATED W/ RESPECT TO CHURCH, SYNAGOGUE, HOSP., SCHOOL, PLAYGROUND, OR  GOVT. OPERATED FACILITY, SO SITUATED W/ RESPECT TO RESIDENTIAL AREA, SO LOCATED-VIOLATIONS-""PEACE & GOOD ORDER"", DOES NOT CONFORM TO THE REQUIREMENTS OF THE GOVERNING BODY ",4,N,RICHMOND,INITIAL HEARING,1/7/2009,2/9/2009,3/24/2009,,,,,,,APPLICATION GRANTED WITH CONDITIONS/RESTRICTIONS
823,US GAS,13219,16729 S CRATER ROAD,PETERSBURG,VA,23805,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,3/20/2009,,05/12/09,," $ 2,000.00 ",,,,,
671,SALEM AND SONS,6084,1908 BOYDTON PLANK ROAD,PETERSBURG,VA,23805,"DESIGNATED MANAGER NOT POSTED, FAILED TO KEEP RECORDS (GENERAL) AND MAKE AVAILABLE FOR INSPECTION ",2,N,RICHMOND,CONSENT SETTLEMENT,12/22/2008,,3/27/2009,," $ 1,000.00 ",,,,,
44,JENKINS MINI MART #112,73300,405 N. MAIN STREET,BLACKSTONE,VA,23824,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/6/2008,,7/16/2008,25," $ 2,000.00 ",,,,,
396,ACAPULO'S MEXICAN GRILL,40704,209 SOUTH MAIN STREET,BLACKSTONE,VA,23824,FAILED TO SUBMIT ANNUAL REVIEW REPORT - (07 & 08),2,Y,RICHMOND,INITIAL HEARING,1/31/2008,11/4/2008,12/12/2008,,,,,Y,,REVOKED
37,UPPY'S # 33,34529,2320 W. HUNDRED ROAD,CHESTER,VA,23831,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/13/2008,,7/24/2008,25," $ 2,000.00 ",,,,,
61,HOLIDAY BOWL,5890,11400 JEFFERSON DAVIS HWY.,CHESTER,VA,23831,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/13/2008,,7/31/2008,25," $ 2,000.00 ",,,,,
271,UPPYS #32,33703,9900 CHESTER ROAD,CHESTER,VA,23831,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,8/13/2008,,10/10/2008,," $ 2,000.00 ",,,,,
434,WAL MART SUPERCENTER #1524,16150,12000 IRON BRIDGE ROAD,CHESTER ,VA,23831,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,8/13/2008,,12/22/2008,," $ 2,000.00 ",,,,,
587,O CHARLEYS 384,28101,12301 BERMUDA CROSSROAD LANE,CHESTER,VA,23831,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,12/17/2008,,2/27/2009,," $ 2,000.00 ",,,,,
552,PIETROS PIZZA & ITALIAN RESTAURANT,29971,2601 OSBOURNE ROAD,CHESTER,VA,23831,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,12/17/2008,,2/11/2009,," $ 1,500.00 ",,,,,
414,CVS PHARMACY #1547,43755,6411 CENTRALIA ROAD,CHESTERFIELD,VA,23832,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,10/17/2008,,12/16/2008,," $ 2,000.00 ",,,,,
470,ORANGE MARKET,52861,9500 NEWBYS BRIDGE ROAD,CHESTERFIELD,VA,23832,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,10/17/2008,,1/13/2009,," $ 2,000.00 ",,,,,
58,BUFFALO WILD WINGS GRILL & BAR,45308,1156 TEMPLE AVENUE,COLONIAL HEIGHTS,VA,23834,ALLOWED CONSUMPTION ON PREMISES BY 3 PERSONS WHO WERE BELIEVED TO BE UAB'S,1,N,RICHMOND,OFFER IN COMPROMISE,1/31/2008,7/21/2008,7/31/2008,," $ 2,000.00 ",,,,,
295,BENNYS TAVERN,47217,3631 BOULEVARD,COLONIAL HEIGHTS,VA,23834,"QUALIFICATIONS TO RETAIN MIXED BEVERAGE LICENSE-""RESTAURANT""-(RATIO PROVISION)",1,N,RICHMOND,CONSENT SETTLEMENT,4/30/2008,,10/22/2008,," $ 1,000.00 ",,,,,
472,SHOP & GO MART,54047,501 SOUTHPARK BLVD,COLONIAL HEIGHTS,VA,23834,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,11/15/2008,,1/13/2009,," $ 2,000.00 ",,,,,
831,OUTBACK STEAKHOUSE,11699,165 SOUTHPARK CIRCLE,COLONIAL HEIGHTS,VA,23834,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,3/21/2009,,5/21/2009,," $ 2,000.00 ",,,,,
498,NARITA JAPANESE RESTAURANT & SUSHI BAR,11528,13115 RIVERS BEND BLVD,CHESTER,VA,23836,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,6/12/2008,12/22/2008,1/26/2009,25," $ 2,000.00 ",,,,,
725,CHESTER COURTYARD BY MARRIOTT,14409,2001 W HUNDRED ROAD,CHESTER,VA,23836,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,12/17/2008,,4/6/2009,15,,,,,,
476,SALEM & SONS LLC,33938,13909 BOYDTON PLANK ROAD,DINWIDDIE,VA,23841,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,10/27/2008,,1/13/2009,," $ 2,000.00 ",,,,,
173,PUEBLO VIEJO AUTHENTIC MEXICAN CUISINE,16615,931 W ATLANTIC STREET,EMPORIA,VA,23847,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,RICHMOND,CONSENT SETTLEMENT,7/2/2008,,8/29/2008,, $ 500.00 ,,,,,
689,MARKET DRIVE FAS SHOP INC,26988,908 MARKET DRIVE,EMPORIA,VA,23847,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,1/30/2009,,4/2/2009,," $ 2,000.00 ",,,,,
740,APPLEBEES NEIGHBORHOOD GRILL & BAR,50443,105 SADLER LANE,EMPORIA,VA,23847,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,1/30/2009,,4/15/2009,," $ 2,000.00 ",,,,,
494,VANCLEEF TIRE & AUTO SERVICE,52348,10019 COX ROAD,FORD,VA,23850,CONVICTION OF A FELONY OR ANY CRIME OR OFFENSE INVOLVING MORAL TURPITUDE,1,N,RICHMOND,APPEAL HEARING,8/7/2008,1/22/2009,1/26/2009,,,,,,,APPLICATION DENIED
559,DOCKSIDE RESTAURANT,52154,34126 BATTLE BEACH ROAD,FRANKLIN,VA,23851,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,OFFER IN COMPROMISE,11/14/2008,,2/18/2009,10,,,,,,
147,JORDAN POINT GOLF CLUB,48207,1100 JORDAN POINT ROAD,HOPEWELL,VA,23860,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/26/2008,,8/18/2008,," $ 2,000.00 ",,,,,
251,MGI FUEL EXPRESS,40231,5002 OAKLAWN BLVD,HOPEWELL,VA,23860,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,8/13/2008,,10/1/2008,," $ 2,000.00 ",,,,,
478,FOOD LION #844,9777,5209 PLAZA DRIVE,HOPEWELL,VA,23860,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,11/13/2008,,1/13/2009,," $ 2,000.00 ",,,,,
457,JORDAN POINT YACHT HAVEN,44500,101 JORDAN POINT ROAD,HOPEWELL,VA,23860,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,6/26/2008,11/25/2008,1/7/2009,15," $ 1,500.00 ",,,,,
374,BROADWAY CONVENIENCE PLUS,55073,1001 W. BROADWAY,HOPEWELL,VA,23860,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,9/24/2008,11/25/2008,12/8/2008,," $ 1,500.00 ",,,,,
282,HIGHLIGHTS,41149,4100 C. OAKLAWN BOULEVARD,HOPEWELL,VA,23860,CONVICTED FELON; QUALIFICATION,2,Y,RICHMOND,INITIAL HEARING,2/29/2008,8/27/2008,10/14/2008,30," $ 2,000.00 ",15,,,,
669,DD MART,53427,9295 CHRISTANNA HWY,LAWRENCEVILLE,VA,23868,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,1/30/2009,,3/27/2009,," $ 2,000.00 ",,,,,
690,FOOD LION 474,9704,131 BRUNSWICK SQUARE,LAWRENCEVILLE,VA,23868,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,1/30/2009,,4/2/2009,," $ 2,000.00 ",,,,,
811,SYLVIAS SHOPPETTE,56687,4310 PUDDLEDOCK ROAD,PRINCE GEORGE,VA,23875,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,3/20/2009,,05/05/09,," $ 2,000.00 ",,,,,
617,DREAMZ RESTAURANT AND LOUNGE,47028,1200 MOORES FERRY ROAD,SKIPPERS,VA,23879,"AFTER HOURS SALE AND CONSUMPTION OF A.B., ILLEGAL USE/SALE OF CONTROLLED SUBSTANCES, EMPLOYING CONVICTED FELON, FAILED TO OBLITERATE M.B STAMPS, FINANCIAL RESPONSIBILITY, REFILLED /TAMPERED-BOTTLES, DOES NOT CONFORM TO REQUIREMENTS OF GOVERNING BODY",8,N,RICHMOND,OFFER IN COMPROMISE,7/20/2008,,3/16/2009,,,,,Y,,REVOKED
785,CABIN POINT GROCERY,56876,11886 COLONIAL TRAIL WEST,SPRING GROVE,VA,23881,"QUALIFICATION TO RETAIN LICENSE-""GROCERY STORE""",1,N,HAMPTON,INITIAL HEARING,3/2/2009,3/23/2009,04/28/09,,,,,,,APPLICATION GRANTED
643,LA HACIENDA,54267,601 COLONIAL TRAIL E,SURRY,VA,23883,ADVERTISING-HAPPY HOUR,1,N,HAMPTON,CONSENT SETTLEMENT,1/21/2009,,3/23/2009,, $ 500.00 ,,,,,
936,WING SHAK,50544,308 S MAIN STREET,FARMVILLE,VA,23901,"DESIGNATED MANAGER INTOX, AFTER HOURS CONSUMPTION OF A.B.-M.B. LOCALITY, ALLOWED EMPLOYEES TO APPEAR NUDE OR PARTIALLY NUDE, CONSUMPTION OF A.B. BY A PERSON LESS THAN 21 YOA, CONSUMPTION OF A.B. BY INTOX PERSON",5,N,LYNCHBURG,INITIAL HEARING,7/27/2008,5/19/2009,6/30/2009,15," $ 1,250.00 ",5,,,Y,"CHARGES 1,2,3,4-DISMISSED, CHARGE 5 PENALTY"
724,BUCKS GROCERY,46437,1117 HIGHWAY ONE,BOYDTON,VA,23917,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,OFFER IN COMPROMISE,1/28/2009,,4/6/2009,15,,,,,,
313,LAKE GASTON WATER SPORTS,52180,183 HENDRICKS MILL ROAD,BRACEY,VA,23919,LICENSE WILL ADVERSELY AFFECT REAL PROPERTY VALUES,1,N,RICHMOND,INITIAL HEARING,6/4/2008,9/11/2008,10/29/2008,,,,,,,APPLICATION GRANTED
73,GATORS GENERAL SUPPLY # 2,34655,14615 HIGHWAY NINETY TWO ,CHASE CITY,VA,23924,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,OFFER IN COMPROMISE,3/26/2008,7/30/2008,8/6/2008,," $ 1,500.00 ",,,,,
29,CREWE EXXON,60305,112 E. VIRGINIA AVENUE,CREWE,VA,23930,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/6/2008,,7/16/2008,25," $ 2,000.00 ",,,,,
675,DEPOT DINER BAR AND GRILL LLC,51161,15960 N JAMES MADISON HWY,DILLWYN ,VA,23936,REQUEST FOR APPROVAL/DIAPPROVAL OF DESIGNATED MANAGER-FELONY OR CRIME OF MORAL TURPITUDE,1,N,LYNCHBURG,INITIAL HEARING,9/17/2008,2/18/2009,3/30/2009,,,,36,,,APPROVED WITH LICENSEE AND MS. ZHE ON 3 YR PROBATION
353,"RAWAT GAS, INC.",47527,3407 SOUTH CONSTITUTION ROUTE,DILLWYN,VA,23939,LICENSEE EMPLOYED A CONVICTED FELON,1,N,LYNCHBURG,INITIAL HEARING,3/26/2008,10/20/2008,11/20/2008,,,,12,,,
248,HINES GROCERY STORE,43837,18995 HWY ONE,LACROSSE,VA,23950,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,8/21/2008,,10/1/2008,," $ 2,000.00 ",,,,,
749,TAVERN ON THE MARKET,27885,32 MARKET SQUARE SE,ROANOKE,VA,24011,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,OFFER IN COMPROMISE,2/4/2009,,04/16/09,," $ 1,500.00 ",,,,,
420,MARKET SQUARE WINE SHOP,53382,209A MARKET SQUARE S.E.,ROANOKE,VA,24011,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,6/13/2008,11/13/2008,12/9/2008,15," $ 1,500.00 ",,,,,
902,THE MIX ONE 6 CLUB,48351,"16 CAMPBELL AVENUE SW, FLR 1ST",ROANOKE,VA,24011,"QUALIFICATIONS TO RETAIN M.B. LICENSE-""RESTAURANT"", QUALIFICATONS TO RETAIN M.B. LICNESE-""RESTAURANT""-(RATIO PROVISION), SALES OF A.B. TO 2 PERSONS LESS THAN 21 YOA, CONSUMPTION OF A.B. BY 2 PERSON LESS THAN 21YOA",4,N,ROANOKE,APPEAL HEARING,8/31/2008,5/19/2009,06/11/09,25," $ 3,000.00 ",,,,,ALSO REVIEW OF MBAR IN 6 MONTHS
187,W R BREWS,19470,3801 WILLIAMSON ROAD,ROANOKE,VA,24012,"FAILED TO KEEP COMPLETE, ACCURATE RECORDS AND SEPARATE RECORDS",1,N,ROANOKE,INITIAL HEARING,2/15/2008,7/23/2008,9/3/2008,,,,,,Y,DISMISSED
208,COMMUNITY SHOP IN,29052,1615 BURRELL STREET NW,ROANOKE,VA,24012,FAILED TO KEEP RECORDS (GENERAL) AND MAKE AVAILABLE FOR INSPECTION,1,N,ROANOKE,CONSENT SETTLEMENT,8/7/2008,,9/17/2008,, $ 500.00 ,,,,,
807,STOP IN FOOD STORES 122,77830,4840 WILLIAMSON ROAD NW,ROANOKE,VA,24012,FAILED TO KEEP RECORDS (GENERAL) AND MAKE AVAILABLE FOR INSPECTION ,1,N,ROANOKE,CONSENT SETTLEMENT,3/9/2009,,05/05/09,7,,,,,,
745,ABUELOS MEXICAN FOOD EMBASSY,44653,4802 VALLEY VIEW BLVD NW,ROANOKE,VA,24012,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,ROANOKE,CONSENT SETTLEMENT,11/30/2008,,04/15/09,, $ 500.00 ,,,,,
896,COMMUNITY SHOP IN,29052,1615 BURRELL STREET NW,ROANOKE,VA,24012,FINANCIAL RESPONSIBILTY,1,N,ROANOKE,APPEAL HEARING,7/23/2008,5/19/2009,06/11/09,,,,,,,WRITTEN WARNING
934,PAPA D'S,4668,5435 WILLIAMSON ROAD,ROANOKE,VA,24012,"QUALIFICATIONS TO RETAIN LICENSE-WINE ""RESTAURANT""",1,N,ROANOKE,INITIAL HEARING,9/30/2008,5/22/2009,6/30/2009,,,,,,Y,DISMISSED
68,TGI FRIDAYS,12296,4869 VALLEY VIEW BLVD. N.W.,ROANOKE,VA,24012,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,6/9/2008,,7/31/2008,25," $ 2,000.00 ",,,,,
242,FLAT ROCK GRILLE,47980,5033 VALLEY VIEW BLVD NW,ROANOKE,VA,24012,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,6/9/2008,,10/1/2008,," $ 2,000.00 ",,,,,
619,BAD WOLF BAR B Q,43135,5236 WILLIAMSON ROAD NW,ROANOKE,VA,24012,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,6/13/2008,1/30/2009,3/16/2009,20," $ 1,750.00 ",,,,,
628,SZECHUAN RESTAURANT,12617,1390 TOWNESQUARE BLVD,ROANOKE,VA,24012,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,INITIAL HEARING,6/9/2008,1/29/2009,3/18/2009,60," $ 5,000.00 ",15,,,,
186,460 ROAD HOUSE BAR & GRILL,48426,"1020 ORANGE AVENUE, N.E.",ROANOKE,VA,24012,THE ESTABLISHMENT DOES NOT CONFORM TO THE REQUIREMENTS OF THE GOVERNING BODY OF ROANOKE CITY,1,N,ROANOKE,INITIAL HEARING,11/2/2007,7/17/2008,9/3/2008,7, $ 500.00 ,,,,,
111,EL PUERTO 7,59809,5436 WILLIAMSON ROAD NW,ROANOKE,VA,24012,DESIGNATED MANAGER NOT ON DUTY (2 COUNTS),2,N,ROANOKE,CONSENT SETTLEMENT,6/19/2008,,8/13/2008,," $ 1,000.00 ",,,,,
427,SUNOCO FAST STOP,47791,3745 CHALLENGER AVENUE,ROANOKE,VA,24012,"DESIGNATED MANAGER NOT ON DUTY, FAILED TO KKEP RECORDS (GENERAL) AND MAKE AVAILABLE FOR INSPECTION",2,N,ROANOKE,CONSENT SETTLEMENT,10/23/2008,,12/22/2008,," $ 1,000.00 ",,,,,
935,PLANTATION CAFÉ,31488,3005 PLANTATION ROAD NE,ROANOKE,VA,24012,"FINANCIAL RESPONSIBILITY, NOT LEGITIMATE OWNER, REQUEST FOR APPROVAL/DISAPPROVAL OF DESIGNATED MANAGER-(B) FELONY OR CRIME OF MORAL TURPITUDE",3,N,ROANOKE,INITIAL HEARING,6/2/2008,3/25/2009,6/30/2009,,,,,Y,Y,"CHARGE 1-REVOKED, CHARGE 2-DISMISSED AND CHARGE 3 FOR DESGINATED MANAGER DENIED"
401,THIS I'LL DEW TAVERN,46383,"4608 WILLIAMSON ROAD, N.W.",ROANOKE,VA,24012,QUALIFICATIONS,4,Y,ROANOKE,APPEAL HEARING,10/31/2007,9/19/2008,12/16/2008,7," $ 1,000.00 ",,,,,
788,STAR CITY FOOD CENTER,12320,509 13TH STREET SE,ROANOKE,VA,24013,FINANCIAL RESPONSIBILITY,1,N,ROANOKE,INITIAL HEARING,10/2/2008,3/26/2009,04/30/09,,,,,,,APPLICATION GRANTED
52,TONY POPE BISTRO & WINE BAR,38075,2123 CRYSTAL SPRING AVENUE,ROANOKE,VA,24014,FAILED TO SUBMIT ACCURATE ANNUAL REVIEW REPORT,1,N,ROANOKE,CONSENT SETTLEMENT,5/9/2008,,7/16/2008,7, $ 500.00 ,,,,,
522,SURF N TURF GRILL ON GRANDIN,25614,1329 GRANDIN ROAD SW,ROANOKE,VA,24015,FAILED TO KEEP RECORDS (GENERAL) AND MAKE AVAILABLE FOR INSPECTION,1,N,ROANOKE,CONSENT SETTLEMENT,9/30/2008,,2/3/2009,, $ 500.00 ,,,,,
707,GRACES PLACE,26780,1316 GRANDIN ROAD SW,ROANOKE,VA,24015,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,2/4/2009,,4/3/2009,," $ 2,000.00 ",,,,,
255,KROGER #   400 ,6601,614 BRANDON AVENUE,ROANOKE,VA,24015,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,OFFER IN COMPROMISE,3/17/2008,9/25/2008,10/3/2008,," $ 5,000.00 ",3,,,,
79,EXPRESS SHOPPE,32546,"2635 COLONIAL AVENUE, S.W.",ROANOKE,VA,24015,"SOLD TO UNDER AGED BUYER, TWICE; FAILED TO HAVE A DESIGNATED MGR. PRESENT IN CHARGE OF BUSINESS; LICENSEE IS NOT LEGITIMATE OWNER OF BUSINESS.",4,Y,ROANOKE,APPEAL HEARING,10/23/2007,2/28/2008,8/8/2008,60," $ 6,750.00 ",30,,,,
97,EXPRESS SHOPPE,32546,"2635 COLONIAL AVENUE, S.W.",ROANOKE,VA,24015,"SOLD TO UNDER AGED BUYER, TWICE; FAILED TO HAVE A DESIGNATED MGR. PRESENT IN CHARGE OF BUSINESS; LICENSEE IS NOT LEGITIMATE OWNER OF BUSINESS.",4,Y,ROANOKE,RECONSIDERATION BY ABC,,8/25/2008,8/25/2008,,,,,,,RECONSIDERED PREVIOUS ORDER AND DENIED
922,TONYS DELI MART,76988,605 11TH STREET NW,ROANOKE,VA,24017,"DESIGNATED MANAGER NOT ON DUTY, UAB",1,Y,ROANOKE,INITIAL HEARING,10/27/2008,5/6/2009,06/15/09,30," $ 3,000.00 ",10,12,,,
42,TONY'S DELI MART,76988,605 11TH STREET,ROANOKE,VA,24017,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,4/3/2008,,7/16/2008,25," $ 2,000.00 ",,,,,
429,CVS/PHARMACY #6284,43963,1916 ORANGE AVENUE NW,ROANOKE,VA,24017,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,10/23/2008,,12/22/2008,," $ 2,000.00 ",,,,,
333,FAST STOP MART,32273,"2502 SHENANDOAH AVENUE, N.W.",ROANOKE,VA,24017,QUALIFICATIONS ON TWO OCCASIONS.,2,N,ROANOKE,INITIAL HEARING,4/10/2008,9/18/2008,11/10/2008,,,,,,Y,DISMISSED
419,THE VENUE GRILL & LOUNGE,46826,"2523 MELROSE AVENUE, N.W.",ROANOKE,VA,24017,REFUSED TO COMPLY WITH CONDITION OF THE LICENSE; KEPT UNAUTHORIZED AB FOR SALE; DENIED SA'S ACCESS TO PREMISES; SO ILLUMINATED; & FAILED TO HAVE A DESIGNATED MANAGER PRESENT AND IN CHARGE. ,9,Y,ROANOKE,INITIAL HEARING,5/18/2008,11/7/2008,12/18/2008,,,,,Y,,REVOKED
903,TITOS ITALIAN RESTAURANT,47336,4301 BRAMBLETON ROAD,ROANOKE,VA,24018,FINANCIAL RESPONSIBILITY,1,N,ROANOKE,INITIAL HEARING,7/1/2008,4/30/2009,06/12/09,,,,,Y,,REVOKED
160,RUBY TUESDAY,10479,3250 ELECTRIC ROAD,ROANOKE,VA,24018,LICENSEE EMPLOYED A CONVICTED FELON,1,N,ROANOKE,OFFER IN COMPROMISE,3/10/2008,8/20/2008,8/26/2008,," $ 1,000.00 ",,,,,
423,TITOS ITALIAN RESTAURANT,47336,4301 BRAMBLETON ROAD,ROANOKE,VA,24018,QUALIFICATIONS,1,N,ROANOKE,INITIAL HEARING,5/5/2008,11/13/2008,12/19/2008,,,,,,,WRITTEN WARNING 
719,COUNTRY WAY GENERAL STORE,42012,6958 BENT MOUNTAIN ROAD,ROANOKE,VA,24018,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,APPEAL HEARING,3/20/2008,11/13/2008,4/6/2009,25," $ 2,000.00 ",,,,,
199,LUIGIS RESTAURANT,30676,3301 BRAMBLETON AVENUE,ROANOKE,VA,24018,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,7/30/2008,,9/11/2008,," $ 2,000.00 ",,,,,
717,RAGAZZIS ,40663,3843 ELECTRIC ROAD,ROANOKE,VA,24018,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,2/2/2009,,4/3/2009,," $ 2,000.00 ",,,,,
876,K-FOOD STORE,70441,4920 COVE ROAD NW,ROANOKE,VA,24019,FINANCIAL RESPONSIBILITY,1,N,ROANOKE,INITIAL HEARING,7/14/2008,3/25/2009,06/01/09,10," $ 1,000.00 ",,,,,
635,PETERS CREEK GETTY MART,7477,5420 PETERS CREEK ROAD,ROANOKE,VA,24019,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,INITIAL HEARING,8/27/2008,1/30/2009,3/18/2009,30," $ 3,000.00 ",10,,,,
550,HOGANS ONE STOP,43152,3525 AL PHILPOTT HWY,AXTON,VA,24054,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,8/27/2008,,2/11/2009,," $ 2,000.00 ",,,,,
813,RED BIRCH #223,26828,5740 VIRGINIA AVENUE,BASSETT,VA,24055,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,11/19/2008,,05/05/09,," $ 2,000.00 ",,,,,
86,EL RODEO MEXICAN RESTAURANT 8,53688,623 NORTH MAIN STREET,ROANOKE,VA,24060,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,OFFER IN COMPROMISE,3/11/2008,8/4/2008,8/14/2008,," $ 4,500.00 ",3,,,,
631,THE LANTERN,52844,211B DRAPER ROAD NW,BLACKSBURG,VA,24060,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,8/7/2008,1/29/2009,3/18/2009,15," $ 1,500.00 ",,,,,
395,BIG AL'S GRILLE & SPORTS BAR,3102,201 NORTH MAIN STREET,BLACKSBURG,VA,24060,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,INITIAL HEARING,11/5/2007,9/18/2008,12/12/2008,30," $ 3,000.00 ",10,,,,
792,DELI MART 22,35797,1250 W MAIN STREET,CHRISTIANSBURG,VA,24073,"REQUEST FOR APPROVAL/DISAPPROVAL OF DESIGNATED AMANGER-A. POLICE RECORD, B. FELONY OR CRIME OF MORAL TURPITUDE",1,N,ROANOKE,INITIAL HEARING,10/22/2008,3/20/2009,04/30/09,,,,12,,,DESIGNATED MANAGER APPROVED WITH HER AND LICENSEE ON 1 YR PROBATION
502,CHARLIES CHINESE RESTAURANT,38194,35 W MAIN STREET,CHRISTIANSBURG,VA,24073,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,OFFER IN COMPROMISE,10/27/2008,,1/26/2009, ,,45,,,,
603,DUBLIN HANDY MART,42171,4625 CLEBURNE BLVD,DUBLIN,VA,24084,"SOLD TO UNDER AGED BUYER, DESIGNATED MANAGER NOY ON DUTY",2,Y,ROANOKE,APPEAL HEARING,11/6/2007,9/18/2008,3/9/2009,30," $ 3,500.00 ",10,,,,
398,SHOOTING CREEK FARM BREWERY,52217,1188 THOMAS FARM ROAD,FLOYD,VA,24091,SO SITUATED WITH RESPECT TO RESIDENCE OR RESIDENTIAL AREA ,1,N,ROANOKE,INITIAL HEARING,7/25/2008,9/12/2008,12/12/2008,,,,,,,APPLICATION GRANTED
10,KROGER 399,27609,80 WESTLAKE RD,HARDY,VA,24101,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,5/7/2008,,7/3/2008,25," $ 2,000.00 ",,,,,
735,COMMUNITY MARKET INC 2,76043,314 FAYETTE STREET,MARTINSVILLE,VA,24112,"CONVICTED OF FELONY/MORAL TURPITUDE-OFFICER, DIRECTOR, MANAGER OR 10% SHARGEHOLDER",1,N,LYNCHBURG,INITIAL HEARING,9/16/2008,,,,,,,,,CHARGES WITHDRAWN
