RECORD CONTROL NUMBER,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE?,REGION,DISPOSITION METHOD,VIOLATION DATE,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS),CIVIL PENALTY ($),MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED (Y/N),OTHER
144,EL MARIACHI MEXICAN RESTAURANT,42938,3703 S MAIN ST,BLACKSBURG,VA,24060,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,7/17/2010,,08/24/10,," $ 2,000.00 ",,,,,
366,7 ELEVEN STORE 15112 A,64248,1201 TOMS CREEK ROAD,BLACKSBURG,VA,24060,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,11/19/2010,,12/22/10,," $ 2,000.00 ",,,,,
451,FOOD TIME 91,33368,305 S MAIN STREET,BLACKSBURG,VA,24060,UNDER AGED BUYER,1,Y,ROANOKE,CONSENT SETTLEMENT,11/19/2010,,01/21/11,," $ 2,000.00 ",,,,,
499,DELI MART 61,50498,920 N. MAIN STREET,BLACKSBURG,VA,24060,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,11/19/2010,,02/10/11,," $ 2,000.00 ",,,,,
256,CERITANOS RISTORANTE,34801,428 N. MAIN STREET,BLACKSBURG,VA,24060,UNDER AGED BUYER,1,N,ROANOKE,OFFER IN COMPROMISE,6/10/2010,,10/29/10,15,,,,,,
660,THE END UP BAR & GRILL LLC,62174,2635 ROANOKE ST,CHRISTIANSBURG,VA,24073,UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,2/7/2011,4/1/2011,05/04/11,25," $ 2,000.00 ",,,,,
161,D&D SPEEDY MART,64542,1225 B ROANOKE ST,CHRISTIANSBURG,VA,24073,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,6/10/2010,,08/30/10,," $ 2,000.00 ",,,,,
157,EXXON EXPRESS STOP #8,63521,2390 ROANOKE ST,CHRISTIANSBURG,VA,24073,UNDER AGED BUYER; FAILED TO HAVE DESIGNATED MANAGER ON DUTY,2,N,ROANOKE,CONSENT SETTLEMENT,6/8/2010,,08/30/10,," $ 2,500.00 ",,,,,
317,STOP IN FOOD STORES #142,40580,5150 STATE PARK RD.,DUBLIN,VA,24084,UNDER AGED BUYER,1,N,SOUTHWEST,OFFER IN COMPROMISE,10/26/2010,,11/30/10,25,,,,,,
255,WHITE HOUSE CORNER STORE,76508,11674 SMITH MOUNTAIN LAKE PKY,HUDDLESTON,VA,24104,UNDER AGED BUYER; SOLD TO INTOXICATED PATRON,2,Y,ROANOKE,OFFER IN COMPROMISE,7/6/2010,,10/29/10,," $ 2,000.00 ",,,,,
330,CASA D AMICI ITALIAN RESTAURANT,53366,1100 CELEBRATION AVE,MONETA,VA,24121,UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,6/11/2010,10/25/2010,12/01/10,20," $ 1,500.00 ",,,,,
740,LAKE MART & DELI,66248,4795 SCRUGGS ROAD,MONETA,VA,24121,UNDER AGED BUYER; FAILED TO HAVE A DESIGNATED MANAGER PRESENT & IN CHARGE,2,N,ROANOKE,CONSENT SETTLEMENT,5/11/2011,,06/14/11,," $ 2,500.00 ",,,,,
409,FOOD TIME SHOPPE SMART 95,77531,125 MAIN STREET,NARROWS,VA,24124,UNDER AGED BUYER,1,Y,SOUTHWEST,OFFER IN COMPROMISE,10/4/2010,,01/10/11,," $ 3,000.00 ",7,,,,
48,CLOVER DEW MARKET,77604,505 N MAIN ST,PEARISBURG,VA,24134,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,6/3/2010,,07/23/10,," $ 2,000.00 ",,,,,
397,THE BANK FOOD & DRINK,62018,101 N. MAIN STREET,PEARISBURG,VA,24134,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,10/21/2010,,01/05/11,25,,,,,,
139,LA QUINTA INN,53370,1450 TYLE AVE,RADFORD,VA,24141,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,7/22/2010,,08/24/10,25,,,,,,
470,BRADENS MARKET,55497,1800 E. MAIN STREET,RADFORD,VA,24141,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,12/10/2010,,01/27/11,," $ 2,000.00 ",,,,,
463,KROGER #215,77979,7480 LEE HIGHWAY,FAIRLAWN,VA,24141,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,12/10/2010,,01/26/11,," $ 2,000.00 ",,,,,
759,ELWOODS COUNTRY STORE,50238,1831 BIG STONY POINT RD,GOLDBOND,VA,24150,UNDER AGED BUYER,1,N,SOUTHWEST,INITIAL HEARING,2/24/2011,5/23/2011,06/24/11,30," $ 3,000.00 ",10,,,,
187,ELWOODS COUNTRY STORE,50238,1831 BIG STONY CREEK RD,GOLDBOND,VA,24150,UNDER AGED BUYER,1,N,SOUTHWEST,INITIAL HEARING,2/3/2010,8/20/2010,09/21/10,20," $ 1,500.00 ",,,,,
416,QUICK STOP,34246,4994 FRANKLIN STREET,ROCKY MOUNT,VA,24151,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,12/2/2010,,01/11/11,," $ 2,000.00 ",,,,,
738,SZECHUAN RESTAURANT,3075,"1923 ELECTRIC ROAD, SUITE G",SALEM,VA,24153,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,5/3/2011,,06/14/11,," $ 2,000.00 ",,,,,
777,PIZZA HUT #4565,54959,1224 W MAIN STREET,SALEM,VA,24153,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,5/3/2011,,06/28/11,25,,,,,,
136,MACADOS,52502,211 E MAIN ST,SALEM,VA,24153,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,7/17/2010,,08/18/10,," $ 2,000.00 ",,,,,
158,SHANGHAI RESTAURANT,50693,1416 S COLORADO ST,SALEM,VA,24153,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,7/17/2010,,08/30/10,25,,,,,,
440,QUICK WAY #3,52331,50 THOMPSON MEMORIAL DRIVE,SALEM,VA,24153,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,12/9/2010,,01/18/11,," $ 2,000.00 ",,,,,
538,FASTMART #444,49266,2581 KING MILL PIKE,BRISTOL,VA,24201,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,12/8/2010,,02/25/11,," $ 2,000.00 ",,,,,
105,FOOD LION 1679,10678,2012 LEE HWY,BRISTOL,VA,24201,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,6/17/2010,,08/17/10,," $ 2,000.00 ",,,,,
462,TEYA MART,44726,33 COMMONWEALTH AVENUE,BRISTOL,VA,24201,UNDER AGED BUYER; FAILED TO KEEP DESIGNATED MANAGERS NAMES POSTED,2,N,SOUTHWEST,OFFER IN COMPROMISE,12/8/2010,,01/24/11,," $ 3,500.00 ",,,,,
370,CHATTERS II SHORT STOP,41080,2291 LEE HWY,BRISTOL,VA,24202,UNDER AGED BUYER,1,N,SOUTHWEST,INITIAL HEARING,6/17/2010,11/10/2010,12/21/10,25," $ 2,000.00 ",,,,,
349,OSAKA JAPANESE RESTAURANT ,40257,102 BONHAM RD STE 3,BRISTOL,VA,24202,UNDER AGED BUYER; FAILED TO KEEP DESIGNATED MANAGERS NAMES POSTED; FAILED TO HAVE DESIGNATED MANAGER ON DUTY,1,N,SOUTHWEST,INITIAL HEARING,5/12/2010,11/2/2010,12/07/10,25," $ 2,500.00 ",,,,,
455,QUICK STOP MARKET #40,20023,626 E MAIN STREET,ABINGDON,VA,24210,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,11/5/2228,,01/21/11,," $ 2,000.00 ",,,,,
436,ROADRUNNER MARKET #189,63234,2121 EUCLID AVENUE,BRISTOL,VA,24210,UNDER AGED BUYER; FAILED TO KEEP LICENSE POSTED,2,N,SOUTHWEST,CONSENT SETTLEMENT,12/8/2010,,01/18/11,," $ 2,500.00 ",,,,,
224,GREEN SPRINGS GROCERY,6217,22066 GREEN SPRING RD,ABINGDON,VA,24211,UNDER AGED BUYER; FAILED TO KEEP DESIGNATED MANAGERS NAMES POSTED,2,Y,SOUTHWEST,INITIAL HEARING,2/1/2010,8/30/2010,10/04/10,20," $ 1,750.00 ",,,,,
191,APPCO CONVENIENCE CENTER 60,72479,636 W MAIN ST,APPALACHIA,VA,24216,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,6/4/2010,,09/23/10,," $ 2,000.00 ",,,,,
55,BUZZ IN MARKET,32371,ALT HWY 58,BEN HUR,VA,24218,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,6/29/2010,,07/28/10,," $ 2,000.00 ",,,,,
47,JDM DELI MART 2,27107,STATE HWY 80 SANDLICK GEN DELIV,BIRCHLEAF,VA,24220,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,5/19/2010,,07/23/10,," $ 2,000.00 ",,,,,
367,FOOD CITY #860,28156,736 N BEAVER DAM AVE,DAMASCUS,VA,24236,UNDER AGED BUYER,1,N,SOUTHWEST,INITIAL HEARING,5/14/2010,11/8/2010,12/21/10,,,,,,Y,DISMISSED
142,BLACK DIAMOND GET IT MARKET #30,11666,334 DUFF PATT HWY,DUFFIELD,VA,24244,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,6/29/2010,,08/24/10,," $ 2,000.00 ",,,,,
396,BROOKSIDE MARKET LLC,65107,46903 WILDERNESS ROAD,DUFFIELD,VA,24244,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,10/24/2010,,01/18/11,25,,,,,,
23,FAS MART #423,49234,514 MAIN ST,HASI,VA,24256,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,5/19/2010,,07/20/10,," $ 2,000.00 ",,,,,
342,THE TAVERN ON MAIN,61615,225 MAIN STREET,WISE,VA,24293,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,10/27/2010,,11/08/10,," $ 2,000.00 ",,,,,
762,KANGAROO EXPRESS #3376,9274,7115 CHANCES CREEK ROAD,FANCY GAP,VA,24328,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,5/18/2011,,06/27/11,," $ 2,000.00 ",,,,,
148,58 GROCERY,7690,10009 GRAYSON PKY,GALAX,VA,24333,UNDER AGED BUYER,1,N,SOUTHWEST,OFFER IN COMPROMISE,6/16/2010,,08/25/10,," $ 1,500.00 ",,,,,
384,WILCO #601,13064,509 E STUART DR,GALAX,VA,24333,UNDER AGED BUYER - 2 CHARGES,2,N,SOUTHWEST,INITIAL HEARING,7/22/2010,11/8/2010,12/21/10,,,,,,Y,DISMISSED
76,RIO GRANDE,25809,845 W STUART DR,HILLSVILLE,VA,24343,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,6/16/2010,,08/03/10,," $ 2,000.00 ",,,,,
368,ROBINS GIT & GO,71958,4172 IVANHOE RD,IVANHOE,VA,24350,UNDER AGED BUYER,1,Y,SOUTHWEST,INITIAL HEARING,6/8/2010,11/10/2010,12/21/10,60," $ 5,000.00 ",15,,,,
601,DJS MINI MART,52964,347 SHEFFEY SCHOOL RD.,MAX MEADOWS,VA,24360,UNDER AGED BUYER,1,Y,SOUTHWEST,CONSENT SETTLEMENT,3/2/2011,,03/31/11,25,,,,,,
170,EXIT 54 EXXON,62957,7327 LEE HWY,RURAL RETREAT,VA,24368,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,7/22/2010,,09/09/10,," $ 2,000.00 ",,,,,
24,SAGEBRUSH STEAKHOUSE & SALOON,4875,190 NYE CIR,WYTHEVILLE,VA,24382,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,5/17/2010,,07/21/10,," $ 2,000.00 ",,,,,
211,EMILIOS ITALIAN RESTAURANT,20231,23 E BEVERLY ST,STAUNTON,VA,24401,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,9/2/2010,,10/05/10,," $ 2,000.00 ",,,,,
308,ROWES FAMILY RESTAURANT,26307,74 ROWE ROAD,STAUNTON,VA,24401,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,10/14/2010,,11/19/10,25,,,,,,
683,STOP IN FOOD STORES 134,66046,819 S MONROE STREET,COVINGTON,VA,24426,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,4/22/2011,,05/16/11,25,,,,,,
568,3 B GROCERY,10583,2594 EAST SIDE HWY,CRIMORA,VA,24431,UNDER AGED BUYER,1,N,STAUNTON,INITIAL HEARING,12/15/2010,2/11/2011,03/16/11,30," $ 3,000.00 ",10,,,,
343,DON TEQUILA,21374,455 E. NELSON STREET,LEXINGTON,VA,24450,UNDER AGED BUYER,1,Y,ROANOKE,CONSENT SETTLEMENT,10/29/2010,,12/08/10,," $ 2,000.00 ",,,,,
465,HUNTER HILL,45897,889 N. LEE HIGHWAY,LEXINGTON,VA,24450,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,12/6/2010,,01/26/11,," $ 2,000.00 ",,,,,
376,SALERNO,32830,115 S JEFFERSON ST,LEXINGTON,VA,24450,UNDER AGED BUYER,1,N,STAUNTON,INITIAL HEARING,4/29/2010,11/8/2010,12/17/10,25," $ 2,000.00 ",,,,,
352,LA CARRETA MEXICAN RESTAURANT,20835,2245 LANGHORNE RD.,LYNCHBURG,VA,24501,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,10/27/2010,,12/15/10,," $ 2,000.00 ",,,,,
389,BP FOOD MART,64537,3216 OLD FOREST ROAD,LYNCHBURG,VA,24501,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,10/27/2010,,12/29/10,," $ 2,000.00 ",,,,,
617,APPLE MARKET 3205,11855,4012 WARDS ROAD,LYNCHBURG,VA,24502,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,3/3/2011,,04/06/11,," $ 2,000.00 ",,,,,
25,TGIFRIDAYS,34405,7815 TIMBERLAKE RD,LYNCHBURG,VA,24502,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,6/18/2010,,07/20/10,," $ 2,000.00 ",,,,,
54,APPLE MARKET #3210,43410,102 PAULETTE CIR,LYNCHBURG,VA,24502,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,6/22/2010,,07/28/10,," $ 2,000.00 ",,,,,
60,HASH HOUSE,63758,1125 MAIN ST,LYNCHBURG,VA,24504,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,6/22/2010,,07/30/10,25,,,,,,
85,HOLIDAY INN SELECT,27582,601 MAIN ST,LYNCHBURG,VA,24504,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,6/22/2010,,08/05/10,," $ 2,000.00 ",,,,,
387,MARKET AT MAIN,62274,904 MAIN STREET,LYNCHBURG,VA,24504,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,11/9/2010,,12/29/10,," $ 2,000.00 ",,,,,
386,RIVERSIDE MINUTE MARKET INC.,71621,RT. 668 RICKY V SHELTON ROAD,ALTAVISTA,VA,24517,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,11/11/2010,,12/29/10,," $ 2,000.00 ",,,,,
692,PJ'S CORNER,55536,102 LEXINGTON TNPK,AMHERST,VA,24521,UNDER AGED BUYER,1,N,LYNCHBURG,INITIAL HEARING,6/17/2010,4/14/2011,05/20/11,,,,,,Y,
61,PJS CORNER,55536,102 LEXINGTON PIKE,AMHERST,VA,24521,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,6/12/2010,,07/30/10,," $ 2,000.00 ",,,,,
471,AIRPORT EXXON,54471,1385 S. BOSTON ROAD,DANVILLE,VA,24540,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,12/7/2010,,01/27/11,," $ 2,000.00 ",,,,,
221,LONE STAR STEAKHOUSE,40441,255 LOWES DRIVE,DANVILLE,VA,24540,UNDER AGED BUYER,1,Y,LYNCHBURG,OFFER IN COMPROMISE,4/26/2010,,10/08/10,," $ 5,000.00 ",3,,,,
207,JRS CONVENIENCE STORE,46672,2980 W MAIN ST,DANVILLE,VA,24541,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,8/19/2010,,09/28/10,," $ 2,000.00 ",,,,,
395,RIVERSIDE MART,65155,3007 RIVERSIDE DRIVE,DANVILLE,VA,24541,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,11/10/2010,,12/29/10,25,,,,,,
483,PAK SUPERMARKET & GRILL,12977,3401 WESTOVER DRIVE,DANVILLE,VA,24541,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,12/7/2010,,02/02/11,," $ 2,000.00 ",,,,,
584,SALS ITALIAN GRILLE & PIZZERIA,48995,125 WOODING AVE,DANVILLE,VA,24541,UNDER AGED BUYER,1,N,LYNCHBURG,INITIAL HEARING,9/30/2010,2/16/2011,03/22/11,20," $ 1,750.00 ",,,,,
587,STARRS QUICK SHOPPE,58184,3103 WEST MAIN ST,DANVILLE,VA,24541,UNDER AGED BUYER,1,N,LYNCHBURG,INITIAL HEARING,8/19/2010,12/20/2010,03/28/11,25," $ 2,000.00 ",,,,,
769,THE ORIGINAL ITALIAN PIZZA & RESTAURANT,43259,"18013 FOREST ROAD, SUJITE 803",FOREST,VA,24551,UNDER AGED BUYER;  FAILED TO HAVE A DESIGNATED MANAGER PRSENT & IN CHARGE.,2,N,ROANOKE,CONSENT SETTLEMENT,5/16/2011,,06/28/11,25,,,,,,
415,CROSSROADS MARKET & DELI,8793,2416 PIEDMONT ROAD,GLADSTONE,VA,24553,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,10/30/2010,,01/11/11,," $ 2,000.00 ",,,,,
99,SALEM & SONS OF BROOKNEAL LLC #13,49706,13492 BROOKNEAL HWY,GLADYS,VA,24554,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,12/18/2009,,08/12/10,," $ 2,000.00 ",,,,,
177,ROCKBRIDGE GENERAL STORE,12224,593 WERT FAULKNER HWY,NATURAL BRIDGE STATION,VA,24579,UNDER AGED BUYER,1,Y,ROANOKE,APPEAL HEARING,4/13/2010,7/22/2010,09/14/10,30," $ 3,000.00 ",10,,,,
377,FOSTER CONVENIENCE,41063,1788 CALOHAN RD,RUSTBURG,VA,24588,UNDER AGED BUYER,1,N,LYNCHBURG,INITIAL HEARING,5/4/2010,11/8/2010,12/21/10,25," $ 2,000.00 ",,,,,
697,JIFFY FOOD STORE 9,3627,1537 WILBORN AVENUE,SOUTH BOSTON,VA,24592,UNDER AGED BUYER,1,N,LYNCHBURG,OFFER IN COMPROMISE,3/22/2011,,05/27/11,," $ 1,000.00 ",5,,,,
297,WILCO #620,66741,2190B PHILPOTT RD.,SOUTH BOSTON,VA,24592,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,10/26/2010,,11/22/10,," $ 2,000.00 ",,,,,
74,LAUREL SHOP INC ,78281,PO BOX 264,BREAKS,VA,24607,UNDER AGED BUYER,1,N,SOUTHWEST,CONSENT SETTLEMENT,5/19/2010,,08/03/10,," $ 2,000.00 ",,,,,
786,,,,,,,,,,,,,,,,,,,,,
787,,,,,,,,,,,,,,,,,,,,,
788,,,,,,,,,,,,,,,,,,,,,
789,,,,,,,,,,,,,,,,,,,,,
790,,,,,,,,,,,,,,,,,,,,,
791,,,,,,,,,,,,,,,,,,,,,
792,,,,,,,,,,,,,,,,,,,,,
793,,,,,,,,,,,,,,,,,,,,,
794,,,,,,,,,,,,,,,,,,,,,
795,,,,,,,,,,,,,,,,,,,,,
796,,,,,,,,,,,,,,,,,,,,,
797,,,,,,,,,,,,,,,,,,,,,
798,,,,,,,,,,,,,,,,,,,,,
799,,,,,,,,,,,,,,,,,,,,,
800,,,,,,,,,,,,,,,,,,,,,
801,,,,,,,,,,,,,,,,,,,,,
802,,,,,,,,,,,,,,,,,,,,,
803,,,,,,,,,,,,,,,,,,,,,
804,,,,,,,,,,,,,,,,,,,,,
805,,,,,,,,,,,,,,,,,,,,,
806,,,,,,,,,,,,,,,,,,,,,
807,,,,,,,,,,,,,,,,,,,,,
808,,,,,,,,,,,,,,,,,,,,,
809,,,,,,,,,,,,,,,,,,,,,
810,,,,,,,,,,,,,,,,,,,,,
811,,,,,,,,,,,,,,,,,,,,,
812,,,,,,,,,,,,,,,,,,,,,
813,,,,,,,,,,,,,,,,,,,,,
814,,,,,,,,,,,,,,,,,,,,,
815,,,,,,,,,,,,,,,,,,,,,
816,,,,,,,,,,,,,,,,,,,,,
817,,,,,,,,,,,,,,,,,,,,,
818,,,,,,,,,,,,,,,,,,,,,
819,,,,,,,,,,,,,,,,,,,,,
820,,,,,,,,,,,,,,,,,,,,,
821,,,,,,,,,,,,,,,,,,,,,
822,,,,,,,,,,,,,,,,,,,,,
823,,,,,,,,,,,,,,,,,,,,,
824,,,,,,,,,,,,,,,,,,,,,
825,,,,,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,,,,,
827,,,,,,,,,,,,,,,,,,,,,
828,,,,,,,,,,,,,,,,,,,,,
829,,,,,,,,,,,,,,,,,,,,,
830,,,,,,,,,,,,,,,,,,,,,
831,,,,,,,,,,,,,,,,,,,,,
832,,,,,,,,,,,,,,,,,,,,,
833,,,,,,,,,,,,,,,,,,,,,
834,,,,,,,,,,,,,,,,,,,,,
835,,,,,,,,,,,,,,,,,,,,,
836,,,,,,,,,,,,,,,,,,,,,
837,,,,,,,,,,,,,,,,,,,,,
838,,,,,,,,,,,,,,,,,,,,,
839,,,,,,,,,,,,,,,,,,,,,
840,,,,,,,,,,,,,,,,,,,,,
841,,,,,,,,,,,,,,,,,,,,,
842,,,,,,,,,,,,,,,,,,,,,
843,,,,,,,,,,,,,,,,,,,,,
844,,,,,,,,,,,,,,,,,,,,,
845,,,,,,,,,,,,,,,,,,,,,
846,,,,,,,,,,,,,,,,,,,,,
847,,,,,,,,,,,,,,,,,,,,,
848,,,,,,,,,,,,,,,,,,,,,
849,,,,,,,,,,,,,,,,,,,,,
850,,,,,,,,,,,,,,,,,,,,,
851,,,,,,,,,,,,,,,,,,,,,
852,,,,,,,,,,,,,,,,,,,,,
853,,,,,,,,,,,,,,,,,,,,,
854,,,,,,,,,,,,,,,,,,,,,
855,,,,,,,,,,,,,,,,,,,,,
856,,,,,,,,,,,,,,,,,,,,,
857,,,,,,,,,,,,,,,,,,,,,
858,,,,,,,,,,,,,,,,,,,,,
859,,,,,,,,,,,,,,,,,,,,,
860,,,,,,,,,,,,,,,,,,,,,
861,,,,,,,,,,,,,,,,,,,,,
862,,,,,,,,,,,,,,,,,,,,,
863,,,,,,,,,,,,,,,,,,,,,
864,,,,,,,,,,,,,,,,,,,,,
865,,,,,,,,,,,,,,,,,,,,,
866,,,,,,,,,,,,,,,,,,,,,
867,,,,,,,,,,,,,,,,,,,,,
868,,,,,,,,,,,,,,,,,,,,,
869,,,,,,,,,,,,,,,,,,,,,
870,,,,,,,,,,,,,,,,,,,,,
871,,,,,,,,,,,,,,,,,,,,,
872,,,,,,,,,,,,,,,,,,,,,
873,,,,,,,,,,,,,,,,,,,,,
874,,,,,,,,,,,,,,,,,,,,,
875,,,,,,,,,,,,,,,,,,,,,
876,,,,,,,,,,,,,,,,,,,,,
877,,,,,,,,,,,,,,,,,,,,,
878,,,,,,,,,,,,,,,,,,,,,
879,,,,,,,,,,,,,,,,,,,,,
880,,,,,,,,,,,,,,,,,,,,,
881,,,,,,,,,,,,,,,,,,,,,
882,,,,,,,,,,,,,,,,,,,,,
883,,,,,,,,,,,,,,,,,,,,,
884,,,,,,,,,,,,,,,,,,,,,
885,,,,,,,,,,,,,,,,,,,,,
886,,,,,,,,,,,,,,,,,,,,,
887,,,,,,,,,,,,,,,,,,,,,
888,,,,,,,,,,,,,,,,,,,,,
889,,,,,,,,,,,,,,,,,,,,,
890,,,,,,,,,,,,,,,,,,,,,
891,,,,,,,,,,,,,,,,,,,,,
892,,,,,,,,,,,,,,,,,,,,,
893,,,,,,,,,,,,,,,,,,,,,
894,,,,,,,,,,,,,,,,,,,,,
895,,,,,,,,,,,,,,,,,,,,,
896,,,,,,,,,,,,,,,,,,,,,
897,,,,,,,,,,,,,,,,,,,,,
898,,,,,,,,,,,,,,,,,,,,,
899,,,,,,,,,,,,,,,,,,,,,
900,,,,,,,,,,,,,,,,,,,,,
901,,,,,,,,,,,,,,,,,,,,,
902,,,,,,,,,,,,,,,,,,,,,
903,,,,,,,,,,,,,,,,,,,,,
904,,,,,,,,,,,,,,,,,,,,,
905,,,,,,,,,,,,,,,,,,,,,
906,,,,,,,,,,,,,,,,,,,,,
907,,,,,,,,,,,,,,,,,,,,,
908,,,,,,,,,,,,,,,,,,,,,
909,,,,,,,,,,,,,,,,,,,,,
910,,,,,,,,,,,,,,,,,,,,,
911,,,,,,,,,,,,,,,,,,,,,
912,,,,,,,,,,,,,,,,,,,,,
913,,,,,,,,,,,,,,,,,,,,,
914,,,,,,,,,,,,,,,,,,,,,
915,,,,,,,,,,,,,,,,,,,,,
916,,,,,,,,,,,,,,,,,,,,,
917,,,,,,,,,,,,,,,,,,,,,
918,,,,,,,,,,,,,,,,,,,,,
919,,,,,,,,,,,,,,,,,,,,,
920,,,,,,,,,,,,,,,,,,,,,
921,,,,,,,,,,,,,,,,,,,,,
922,,,,,,,,,,,,,,,,,,,,,
923,,,,,,,,,,,,,,,,,,,,,
924,,,,,,,,,,,,,,,,,,,,,
925,,,,,,,,,,,,,,,,,,,,,
926,,,,,,,,,,,,,,,,,,,,,
927,,,,,,,,,,,,,,,,,,,,,
928,,,,,,,,,,,,,,,,,,,,,
929,,,,,,,,,,,,,,,,,,,,,
930,,,,,,,,,,,,,,,,,,,,,
931,,,,,,,,,,,,,,,,,,,,,
932,,,,,,,,,,,,,,,,,,,,,
933,,,,,,,,,,,,,,,,,,,,,
934,,,,,,,,,,,,,,,,,,,,,
935,,,,,,,,,,,,,,,,,,,,,
936,,,,,,,,,,,,,,,,,,,,,
937,,,,,,,,,,,,,,,,,,,,,
938,,,,,,,,,,,,,,,,,,,,,
939,,,,,,,,,,,,,,,,,,,,,
940,,,,,,,,,,,,,,,,,,,,,
941,,,,,,,,,,,,,,,,,,,,,
942,,,,,,,,,,,,,,,,,,,,,
943,,,,,,,,,,,,,,,,,,,,,
944,,,,,,,,,,,,,,,,,,,,,
945,,,,,,,,,,,,,,,,,,,,,
946,,,,,,,,,,,,,,,,,,,,,
947,,,,,,,,,,,,,,,,,,,,,
948,,,,,,,,,,,,,,,,,,,,,
949,,,,,,,,,,,,,,,,,,,,,
950,,,,,,,,,,,,,,,,,,,,,
951,,,,,,,,,,,,,,,,,,,,,
952,,,,,,,,,,,,,,,,,,,,,
953,,,,,,,,,,,,,,,,,,,,,
954,,,,,,,,,,,,,,,,,,,,,
955,,,,,,,,,,,,,,,,,,,,,
956,,,,,,,,,,,,,,,,,,,,,
957,,,,,,,,,,,,,,,,,,,,,
958,,,,,,,,,,,,,,,,,,,,,
959,,,,,,,,,,,,,,,,,,,,,
