 RECORD CONTROL NUMBER ,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE?,REGION,DISPOSITION METHOD,VIOLATION DATE,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS),CIVIL PENALTY ($),MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED (Y/N),OTHER
228,KMART # 4988,74876,6101 NORTH MILITARY HIGHWAY,NORFOLK,VA,23518,SOLD TO UNDER AGED BUYER,1,Y,CHESAPEAKE,INITIAL HEARING,4/5/2008,8/6/2008,9/22/2008,30," $ 3,000.00 ",10,,,,
346,7 ELEVEN STORE 2511 17409,13464,3039 E. OCEAN VIEW AVENUE,NORFOLK,VA,23518,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,4/27/2008,11/12/2008,11/18/2008,," $ 2,000.00 ",,,,,
117,FOOD LION 1609,9921,10880 WARWICK BLVD,NEWPORT NEWS,VA,23601,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,6/9/2008,,8/13/2008,," $ 2,000.00 ",,,,,
715,VA065 TEXACO CORNER MART,33459,10901 WARWICK BLVD,NEWPORT NEWS,VA,23601,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,1/29/2009,,4/3/2009,," $ 2,000.00 ",,,,,
751,BEACONSDALE RED BARN FOOD STORE ,52795,11309 JEFFERSON AVENUE,NEWPORT NEWS,VA,23601,SOLD TO UNDER AGED BUYER,1,Y,HAMPTON,OFFER IN COMPROMISE,12/17/2008,,04/16/09,," $ 3,000.00 ",10,,,,
21,THE CASTLE,18995,12471 JEFFERSON AVENUE,NEWPORT NEWS,VA,23602,SOLD TO UNDER AGED BUYER,1,Y,HAMPTON,APPEAL HEARING,10/29/2007,4/24/2008,7/29/2008,25," $ 2,000.00 ",,,,,
56,FOOD LION # 1625,13762,123 E. NEW MARKET SQUARE,HAMPTON,VA,23605,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,OFFER IN COMPROMISE,3/6/2008,7/8/2008,7/31/2008,," $ 5,000.00 ",3,,,,
171,SKIPPER'S MART & DELI,43004,2 COMMERCIAL PLACE,NEWPORT NEWS,VA,23606,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,OFFER IN COMPROMISE,6/11/2008,8/26/2008,8/29/2008,," $ 1,500.00 ",,,,,
32,E & C VA 053,33467,12089 JEFFERSON AVE,NEWPORT NEWS,VA,23606,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,6/11/2008,,7/24/2008,25," $ 2,000.00 ",,,,,
927,WARWICK RACEWAY,41921,15684 WARWICK BLVD,NEWPORT NEWS,VA,23608,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,OFFER IN COMPROMISE,11/12/2008,,6/19/2009,," $ 1,500.00 ",,,,,
213,E & C VA 013,33434,1600 E PEMBROKE AVENUE,HAMPTON,VA,23663,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,8/12/2008,,9/17/2008,," $ 2,000.00 ",,,,,
380,CENTURY LANES,3149,1519 E. PEMBROKE AVENUE,HAMPTON,VA,23663,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,INITIAL HEARING,6/6/2008,10/30/2008,12/10/2008,25," $ 2,000.00 ",,,,,
435,BOTTOM DOLLAR #2920,9701,85 COLISEUM CROSSING,HAMPTON,VA,23666,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,10/27/2008,,12/22/2008,," $ 2,000.00 ",,,,,
379,7 ELEVEN STORE 2516-25097,35542,2712 NORTH ARMISTEAD AVENUE,HAMPTON,VA,23666,SOLD TO UNDER AGED BUYER,1,Y,HAMPTON,INITIAL HEARING,6/6/2008,10/30/2008,12/10/2008,30," $ 3,000.00 ",10,,,,
227,GOODY'S DELI & PUB,9069,11 E. QUEENS WAY,HAMPTON,VA,23669,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,OFFER IN COMPROMISE,3/6/2008,9/18/2008,9/22/2008,," $ 1,500.00 ",,,,,
433,BLUEWATER YACHTING CENTER,13536,15 MARINA ROAD,HAMPTON,VA,23669,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,10/27/2008,,12/22/2008,25,,,,,,
281,SUNSET BOATING CENTER,40743,800 SOUTH ARMSTEAD AVENUE,HAMPTON,VA,23669,SOLD TO UNDER AGED BUYER,1,Y,HAMPTON,INITIAL HEARING,3/13/2008,9/8/2008,10/14/2008,30," $ 3,000.00 ",10,,,,
706,SAKURA JAPANESE RESTAURANT,26352,121 L GRAFTON STATION LANE,YORKTOWN,VA,23692,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,1/30/2009,,4/3/2009,," $ 2,000.00 ",,,,,
133,WILCO #787,13093,1724 GEORGE WASHINGTON MEMORIAL HWY,YORKTOWN,VA,23693,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,6/12/2008,,8/13/2008,," $ 2,000.00 ",,,,,
138,RUBY TUESDAY,13736,3150 KILN CREEK PKY,YORKTOWN,VA,23693,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,6/12/2008,,8/18/2008,," $ 2,000.00 ",,,,,
126,INN & OUT CONVENIENCE STORE,48221,3500 VICTORY BLVD,PORTSMOUTH,VA,23701,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/27/2008,,8/13/2008,," $ 2,000.00 ",,,,,
469,SALEM & SONS,33771,3300 VICTORY BLVD,PORTSMOUTH,VA,23701,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,11/4/2008,,1/13/2009,," $ 2,000.00 ",,,,,
365,INN & OUT CONVENIENCE STORE,48221,3500 VICTORY BLVD,PORTSMOUTH,VA,23701,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,4/11/2008,10/17/2008,12/4/2008,15," $ 1,500.00 ",,,,,
404,BIG DADDY'S BAR & GRILL,35493,4004 TURNPIKE ROAD,PORTSMOUTH,VA,23701,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,10/9/2008,10/27/2008,12/16/2008,,,,,,Y,DISMISSED
538,CIGS AND SODA,47481,3810 GEORGE WASHINGTON HWY,PORTSMOUTH,VA,23702,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,11/4/2008,,2/6/2009,," $ 2,000.00 ",,,,,
127,BLUE JACKET INN,53784,3219 GEORGE WASHINGTON HWY,PORTSMOUTH,VA,23704,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/27/2008,,8/13/2008,," $ 2,000.00 ",,,,,
477,KANGS AMOCO,73321,2600 FREDERICK BLVD,PORTSMOUTH,VA,23704,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,11/4/2008,,1/13/2009,," $ 2,000.00 ",,,,,
240,ANDRADES INTERNATIONAL REST,42595,7 BOLLINGBROOK STREET,PETERSBURG,VA,23803,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,8/19/2008,,9/11/2008,," $ 1,500.00 ",,,,,
549,HALIFAX FOOD CENTER,45400,303 HALIFAX STREET,PETERSBURG,VA,23803,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,12/16/2008,,2/11/2009,," $ 2,000.00 ",,,,,
481,FAT BOYS FOOD STOP,19004,2016 W WASHINGTON STREET,PETERSBURG,VA,23803,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,INITIAL HEARING,3/26/2008,10/17/2008,1/14/2009,," $ 4,500.00 ",3,,,,
789,QUICKS STOP & GO MINI MART,48114,22 N SOUTH STREET,PETERSBURG,VA,23803,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,INITIAL HEARING,12/16/2008,3/30/2009,04/30/09,,,,,,,WITHDREW CHARGE-PROCEEDING TERMINATED W/O PREJUDICE
823,US GAS,13219,16729 S CRATER ROAD,PETERSBURG,VA,23805,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,3/20/2009,,05/12/09,," $ 2,000.00 ",,,,,
44,JENKINS MINI MART #112,73300,405 N. MAIN STREET,BLACKSTONE,VA,23824,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/6/2008,,7/16/2008,25," $ 2,000.00 ",,,,,
37,UPPY'S # 33,34529,2320 W. HUNDRED ROAD,CHESTER,VA,23831,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/13/2008,,7/24/2008,25," $ 2,000.00 ",,,,,
61,HOLIDAY BOWL,5890,11400 JEFFERSON DAVIS HWY.,CHESTER,VA,23831,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/13/2008,,7/31/2008,25," $ 2,000.00 ",,,,,
271,UPPYS #32,33703,9900 CHESTER ROAD,CHESTER,VA,23831,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,8/13/2008,,10/10/2008,," $ 2,000.00 ",,,,,
434,WAL MART SUPERCENTER #1524,16150,12000 IRON BRIDGE ROAD,CHESTER ,VA,23831,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,8/13/2008,,12/22/2008,," $ 2,000.00 ",,,,,
587,O CHARLEYS 384,28101,12301 BERMUDA CROSSROAD LANE,CHESTER,VA,23831,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,12/17/2008,,2/27/2009,," $ 2,000.00 ",,,,,
552,PIETROS PIZZA & ITALIAN RESTAURANT,29971,2601 OSBOURNE ROAD,CHESTER,VA,23831,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,12/17/2008,,2/11/2009,," $ 1,500.00 ",,,,,
414,CVS PHARMACY #1547,43755,6411 CENTRALIA ROAD,CHESTERFIELD,VA,23832,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,10/17/2008,,12/16/2008,," $ 2,000.00 ",,,,,
470,ORANGE MARKET,52861,9500 NEWBYS BRIDGE ROAD,CHESTERFIELD,VA,23832,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,10/17/2008,,1/13/2009,," $ 2,000.00 ",,,,,
472,SHOP & GO MART,54047,501 SOUTHPARK BLVD,COLONIAL HEIGHTS,VA,23834,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,11/15/2008,,1/13/2009,," $ 2,000.00 ",,,,,
831,OUTBACK STEAKHOUSE,11699,165 SOUTHPARK CIRCLE,COLONIAL HEIGHTS,VA,23834,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,3/21/2009,,5/21/2009,," $ 2,000.00 ",,,,,
498,NARITA JAPANESE RESTAURANT & SUSHI BAR,11528,13115 RIVERS BEND BLVD,CHESTER,VA,23836,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,6/12/2008,12/22/2008,1/26/2009,25," $ 2,000.00 ",,,,,
725,CHESTER COURTYARD BY MARRIOTT,14409,2001 W HUNDRED ROAD,CHESTER,VA,23836,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,12/17/2008,,4/6/2009,15,,,,,,
476,SALEM & SONS LLC,33938,13909 BOYDTON PLANK ROAD,DINWIDDIE,VA,23841,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,10/27/2008,,1/13/2009,," $ 2,000.00 ",,,,,
689,MARKET DRIVE FAS SHOP INC,26988,908 MARKET DRIVE,EMPORIA,VA,23847,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,1/30/2009,,4/2/2009,," $ 2,000.00 ",,,,,
740,APPLEBEES NEIGHBORHOOD GRILL & BAR,50443,105 SADLER LANE,EMPORIA,VA,23847,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,1/30/2009,,4/15/2009,," $ 2,000.00 ",,,,,
559,DOCKSIDE RESTAURANT,52154,34126 BATTLE BEACH ROAD,FRANKLIN,VA,23851,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,OFFER IN COMPROMISE,11/14/2008,,2/18/2009,10,,,,,,
147,JORDAN POINT GOLF CLUB,48207,1100 JORDAN POINT ROAD,HOPEWELL,VA,23860,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/26/2008,,8/18/2008,," $ 2,000.00 ",,,,,
251,MGI FUEL EXPRESS,40231,5002 OAKLAWN BLVD,HOPEWELL,VA,23860,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,8/13/2008,,10/1/2008,," $ 2,000.00 ",,,,,
478,FOOD LION #844,9777,5209 PLAZA DRIVE,HOPEWELL,VA,23860,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,11/13/2008,,1/13/2009,," $ 2,000.00 ",,,,,
457,JORDAN POINT YACHT HAVEN,44500,101 JORDAN POINT ROAD,HOPEWELL,VA,23860,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,6/26/2008,11/25/2008,1/7/2009,15," $ 1,500.00 ",,,,,
374,BROADWAY CONVENIENCE PLUS,55073,1001 W. BROADWAY,HOPEWELL,VA,23860,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,9/24/2008,11/25/2008,12/8/2008,," $ 1,500.00 ",,,,,
669,DD MART,53427,9295 CHRISTANNA HWY,LAWRENCEVILLE,VA,23868,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,1/30/2009,,3/27/2009,," $ 2,000.00 ",,,,,
690,FOOD LION 474,9704,131 BRUNSWICK SQUARE,LAWRENCEVILLE,VA,23868,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,1/30/2009,,4/2/2009,," $ 2,000.00 ",,,,,
811,SYLVIAS SHOPPETTE,56687,4310 PUDDLEDOCK ROAD,PRINCE GEORGE,VA,23875,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,3/20/2009,,05/05/09,," $ 2,000.00 ",,,,,
724,BUCKS GROCERY,46437,1117 HIGHWAY ONE,BOYDTON,VA,23917,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,OFFER IN COMPROMISE,1/28/2009,,4/6/2009,15,,,,,,
73,GATORS GENERAL SUPPLY # 2,34655,14615 HIGHWAY NINETY TWO ,CHASE CITY,VA,23924,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,OFFER IN COMPROMISE,3/26/2008,7/30/2008,8/6/2008,," $ 1,500.00 ",,,,,
29,CREWE EXXON,60305,112 E. VIRGINIA AVENUE,CREWE,VA,23930,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/6/2008,,7/16/2008,25," $ 2,000.00 ",,,,,
248,HINES GROCERY STORE,43837,18995 HWY ONE,LACROSSE,VA,23950,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,8/21/2008,,10/1/2008,," $ 2,000.00 ",,,,,
749,TAVERN ON THE MARKET,27885,32 MARKET SQUARE SE,ROANOKE,VA,24011,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,OFFER IN COMPROMISE,2/4/2009,,04/16/09,," $ 1,500.00 ",,,,,
420,MARKET SQUARE WINE SHOP,53382,209A MARKET SQUARE S.E.,ROANOKE,VA,24011,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,6/13/2008,11/13/2008,12/9/2008,15," $ 1,500.00 ",,,,,
68,TGI FRIDAYS,12296,4869 VALLEY VIEW BLVD. N.W.,ROANOKE,VA,24012,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,6/9/2008,,7/31/2008,25," $ 2,000.00 ",,,,,
242,FLAT ROCK GRILLE,47980,5033 VALLEY VIEW BLVD NW,ROANOKE,VA,24012,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,6/9/2008,,10/1/2008,," $ 2,000.00 ",,,,,
619,BAD WOLF BAR B Q,43135,5236 WILLIAMSON ROAD NW,ROANOKE,VA,24012,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,6/13/2008,1/30/2009,3/16/2009,20," $ 1,750.00 ",,,,,
628,SZECHUAN RESTAURANT,12617,1390 TOWNESQUARE BLVD,ROANOKE,VA,24012,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,INITIAL HEARING,6/9/2008,1/29/2009,3/18/2009,60," $ 5,000.00 ",15,,,,
707,GRACES PLACE,26780,1316 GRANDIN ROAD SW,ROANOKE,VA,24015,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,2/4/2009,,4/3/2009,," $ 2,000.00 ",,,,,
255,KROGER #   400 ,6601,614 BRANDON AVENUE,ROANOKE,VA,24015,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,OFFER IN COMPROMISE,3/17/2008,9/25/2008,10/3/2008,," $ 5,000.00 ",3,,,,
79,EXPRESS SHOPPE,32546,"2635 COLONIAL AVENUE, S.W.",ROANOKE,VA,24015,"SOLD TO UNDER AGED BUYER, TWICE; FAILED TO HAVE A DESIGNATED MGR. PRESENT IN CHARGE OF BUSINESS; LICENSEE IS NOT LEGITIMATE OWNER OF BUSINESS.",4,Y,ROANOKE,APPEAL HEARING,10/23/2007,2/28/2008,8/8/2008,60," $ 6,750.00 ",30,,,,
97,EXPRESS SHOPPE,32546,"2635 COLONIAL AVENUE, S.W.",ROANOKE,VA,24015,"SOLD TO UNDER AGED BUYER, TWICE; FAILED TO HAVE A DESIGNATED MGR. PRESENT IN CHARGE OF BUSINESS; LICENSEE IS NOT LEGITIMATE OWNER OF BUSINESS.",4,Y,ROANOKE,RECONSIDERATION BY ABC,,8/25/2008,8/25/2008,,,,,,,RECONSIDERED PREVIOUS ORDER AND DENIED
42,TONY'S DELI MART,76988,605 11TH STREET,ROANOKE,VA,24017,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,4/3/2008,,7/16/2008,25," $ 2,000.00 ",,,,,
429,CVS/PHARMACY #6284,43963,1916 ORANGE AVENUE NW,ROANOKE,VA,24017,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,10/23/2008,,12/22/2008,," $ 2,000.00 ",,,,,
719,COUNTRY WAY GENERAL STORE,42012,6958 BENT MOUNTAIN ROAD,ROANOKE,VA,24018,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,APPEAL HEARING,3/20/2008,11/13/2008,4/6/2009,25," $ 2,000.00 ",,,,,
199,LUIGIS RESTAURANT,30676,3301 BRAMBLETON AVENUE,ROANOKE,VA,24018,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,7/30/2008,,9/11/2008,," $ 2,000.00 ",,,,,
717,RAGAZZIS ,40663,3843 ELECTRIC ROAD,ROANOKE,VA,24018,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,2/2/2009,,4/3/2009,," $ 2,000.00 ",,,,,
635,PETERS CREEK GETTY MART,7477,5420 PETERS CREEK ROAD,ROANOKE,VA,24019,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,INITIAL HEARING,8/27/2008,1/30/2009,3/18/2009,30," $ 3,000.00 ",10,,,,
550,HOGANS ONE STOP,43152,3525 AL PHILPOTT HWY,AXTON,VA,24054,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,8/27/2008,,2/11/2009,," $ 2,000.00 ",,,,,
813,RED BIRCH #223,26828,5740 VIRGINIA AVENUE,BASSETT,VA,24055,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,11/19/2008,,05/05/09,," $ 2,000.00 ",,,,,
86,EL RODEO MEXICAN RESTAURANT 8,53688,623 NORTH MAIN STREET,ROANOKE,VA,24060,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,OFFER IN COMPROMISE,3/11/2008,8/4/2008,8/14/2008,," $ 4,500.00 ",3,,,,
631,THE LANTERN,52844,211B DRAPER ROAD NW,BLACKSBURG,VA,24060,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,8/7/2008,1/29/2009,3/18/2009,15," $ 1,500.00 ",,,,,
395,BIG AL'S GRILLE & SPORTS BAR,3102,201 NORTH MAIN STREET,BLACKSBURG,VA,24060,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,INITIAL HEARING,11/5/2007,9/18/2008,12/12/2008,30," $ 3,000.00 ",10,,,,
502,CHARLIES CHINESE RESTAURANT,38194,35 W MAIN STREET,CHRISTIANSBURG,VA,24073,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,OFFER IN COMPROMISE,10/27/2008,,1/26/2009, ,,45,,,,
603,DUBLIN HANDY MART,42171,4625 CLEBURNE BLVD,DUBLIN,VA,24084,"SOLD TO UNDER AGED BUYER, DESIGNATED MANAGER NOY ON DUTY",2,Y,ROANOKE,APPEAL HEARING,11/6/2007,9/18/2008,3/9/2009,30," $ 3,500.00 ",10,,,,
10,KROGER 399,27609,80 WESTLAKE RD,HARDY,VA,24101,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,5/7/2008,,7/3/2008,25," $ 2,000.00 ",,,,,
107,CORONA MEXICAN RESTAURANT,43170,6254 AL PHILPOTT HWY,MARTINSVILLE,VA,24112,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,11/13/2007,,8/13/2008,25,,,,,,
468,PRICES MINI MARKET,51733,407 BRIDGE STREET,MARTINSVILLE,VA,24112,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,8/27/2008,,1/13/2009,25,,,,,,
210,THE WATERFRONT COUNTRY CLUB,47134,275 ANCHOR DRIVE,MONETA,VA,24121,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,7/29/2008,,9/17/2008,," $ 2,000.00 ",,,,,
296,STOP IN FOOD STORES #143,40567,11268 W LYNCHBURG SALEM TPKE,MONTVALE,VA,24122,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,8/26/2008,,10/22/2008,," $ 2,000.00 ",,,,,
212,SUPER VAL-U,58766,2713 VIRGINIA AVENUE,NARROWS,VA,24124,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,7/29/2008,,9/17/2008,," $ 2,000.00 ",,,,,
444,J&J GROCERY,23714,2909 PULASKI GILES TPKE,PEARISBURG,VA,24134,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,11/4/2008,,1/6/2009,," $ 2,000.00 ",,,,,
3,MI PUERTO MEXICAN GRILL,47053,7400 LEE HWY.,RADFORD,VA,24141,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,5/15/2008,,7/3/2008,25," $ 2,000.00 ",,,,,
830,RADFORD MARKET,27599,1001 E MAIN STREET,RADFORD,VA,24141,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,3/20/2009,,5/21/2009,," $ 2,000.00 ",,,,,
802,BUCKOS PANTRY,72892,"HWY 114, 7554 PEPPERS FERRY BLVD",RADFORD,VA,24141,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,INITIAL HEARING,10/7/2008,3/25/2009,05/04/09,30," $ 3,000.00 ",10,,,,
283,CHRISTY'S,50103,3410 PEPPERS FERRY ROAD,RADFORD,VA,24141,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,4/14/2008,8/26/2008,10/14/2008,15," $ 1,500.00 ",,,,,
260,"THAI HOUSE RESTAURANT, INC.",29187,7523 LEE HIGHWAY,RADFORD,VA,24143,SOLD TO UNDER AGED BUYER; LANGUAGE BARRIER,2,N,ROANOKE,INITIAL HEARING,11/27/2007,8/29/2008,10/9/2008,15," $ 1,500.00 ",,,,,
431,VB MART,45691,403 VIRGINIA AVENUE,RICH CREEK,VA,24147,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,11/4/2008,,12/22/2008,25,,,,,,
128,APPLE MARKET 401,70559,1715 E MAIN STREET,SALEM,VA,24153,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,6/9/2008,,8/13/2008,," $ 2,000.00 ",,,,,
436,APPLE MARKET ,31338,2035 BOULEVARD AVENUE,SALEM,VA,24153,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,10/23/2008,,12/22/2008,," $ 2,000.00 ",,,,,
582,PANDA FOOD STORE 2,50292,HWY 8 RFD 3 BOX 253 C,STUART,VA,24171,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,11/19/2008,,2/27/2009,," $ 2,000.00 ",,,,,
634,THE VIRGINIAN MARKETTE LLC,3126,8591 LEE HWY,TROUTVILLE,VA,24175,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,INITIAL HEARING,9/11/2008,1/30/2009,3/18/2009,25," $ 2,500.00 ",10,,,,
716,NEW YORK PIZZA,75727,708 HARDY ROAD,VINTON,VA,24179,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,2/4/2009,,4/3/2009,," $ 2,000.00 ",,,,,
258,FOODETTE,35,1551 EAST WASHINGTON AVENUE,VINTON,VA,24179,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,3/17/2008,8/26/2008,10/6/2008,25," $ 2,000.00 ",,,,,
438,COMMONWEALTH CHEVRON FOOD MART,45861,109 COMMONWEALTH AVENUE,BRISTOL,VA,24201,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,10/22/2008,,1/6/2009,25,,,,,,
783,ZOOMERZ #66,13478,524 COMMONWEALTH AVENUE,BRISTOL,VA,24201,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,2/27/2009,,04/21/09,," $ 2,000.00 ",,,,,
278,T GORDONS,39395,510 GATE CITY HIGHWAY #285,BRISTOL,VA,24201,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,2/13/2008,8/26/2008,10/14/2008,20," $ 1,750.00 ",,,,,
779,RUBY TUESDAY,10363,"BRISTOL COMMONS LINDEN DRIVE, LOT 1",BRISTOL,VA,24202,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,2/27/2009,,04/21/09,," $ 2,000.00 ",,,,,
636,BLACK DIAMOND #28,6756,RT 1 BOX 64 A,PENNINGTON,VA,24219,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,INITIAL HEARING,7/1/2008,1/29/2009,3/18/2009,30," $ 3,000.00 ",10,,,,
