REGION,ZIPCODE,DATE OF EVENT,TRADE NAME,LICENSE No,ADDRESS,CITY,STATE
8 - Chesapeake,23455-3703, 06/11/2010,Dynasty International Super Buffet,75216,5725 Northampton Blvd,Virginia Beach,VA
8 - Chesapeake,23455-2321, 06/11/2010,Poppas Pub & Restaurant,77657,2105 Diamond Springs Rd,Virginia Beach,VA
8 - Chesapeake,23455-2972, 06/11/2010,7 Eleven Store 2514 26611 H,40138,3860 Shore Dr,Virginia Beach,VA
8 - Chesapeake,23451-1021, 06/11/2010,Bubbas Marina,24446,3323 Shore Dr,Virginia Beach,VA
8 - Chesapeake,23451-1120, 06/11/2010,Charlies Seafood Restaurant,33328,3139 Shore Dr,Virginia Beach,VA
8 - Chesapeake,23502-3622, 06/11/2010,Norfolk Garden,43721,525 N Military Hwy,Norfolk,VA
8 - Chesapeake,23502-3627, 06/11/2010,Ghengis Khan Mongolian Bar B Q Rest,50928,862 N Military Hwy,Norfolk,VA
8 - Chesapeake,23502, 06/11/2010,Wasabi Steakhouse and Sushi Bar,33043,5802 E Virginia Beach Blvd,Norfolk,VA
8 - Chesapeake,23455-1700, 06/11/2010,Croakers,52271,3629 Shore Dr,Virginia Beach,VA
8 - Chesapeake,23518-5502, 06/11/2010,Yunis Bar and Grill,10401,3514 N Military Hwy,Norfolk,VA
8 - Chesapeake,23518-4310, 06/11/2010,Winners Sports Bar & Grill,40956,1522 Johnstons Rd # 24,Norfolk,VA
8 - Chesapeake,23518-3846, 06/11/2010,Dave & Lous,54785,7930 Chesapeake Blvd Ste A,Norfolk,VA
8 - Chesapeake,23518, 06/11/2010,Capt Groovys Grill & Raw Bar,47504,8101 Shore Dr,Norfolk,VA
8 - Chesapeake,23518-1916, 06/11/2010,"Cutty Sark Marina, Inc.",36303,4707 Pretty Lake Ave,Norfolk,VA
8 - Chesapeake,23503, 06/11/2010,Taqueria San Jose Mexican Restaurant,43768,905 E Ocean View Ave,Norfolk,VA
8 - Chesapeake,23456, 06/11/2010,Buffalo Wild Wings,50327,3300 Princess Anne Rd Ste 755,Virginia Beach,VA
8 - Chesapeake,23503-1502, 06/11/2010,Royal Garden Chinese Restaurant,36447,155 W Ocean View Ave,Norfolk,VA
8 - Chesapeake,23503-1613, 06/11/2010,Golden China,35413,9645 1st View St,Norfolk,VA
8 - Chesapeake,23503-1406, 06/11/2010,The Thirsty Camel Restaurant,932,394 W Ocean View Ave,Norfolk,VA
8 - Chesapeake,23503, 06/11/2010,Ocean View Fishing Pier,40639,414 W Ocean View Ave,Norfolk,VA
1 - Roanoke,24121, 06/11/2010,Mangos Bar & Grill,17014,16430 Booker T Washington Hwy Ste 20,Moneta,VA
8 - Chesapeake,23503-1224, 06/11/2010,7 Eleven Store 2511 10811 H,8522,1161 W Ocean View Ave,Norfolk,VA
8 - Chesapeake,23451, 06/11/2010,Virginia Jewel,27288,600 Laskin Rd,Virginia Beach,VA
1 - Roanoke,24104, 06/11/2010,Mitchells Point Gas,56926,3553 Trading Post Rd,Huddleston,VA
8 - Chesapeake,23452, 06/11/2010,Fly N Fishbone Inc,50180,3001 Silina Dr Ste B,Virginia Beach,VA
1 - Roanoke,24104, 06/11/2010,The Pointe Restaurant and Conference Center,32969,Graves Harbor Dr,Huddleston,VA
8 - Chesapeake,23502-1554, 06/11/2010,Scandels II,53530,3930A E Princess Anne Rd,Norfolk,VA
8 - Chesapeake,23504-4036, 06/11/2010,Merrimac Market,31956,986 Merrimac Ave,Norfolk,VA
8 - Chesapeake,23454, 06/11/2010,Food Lion 882,9785,2352 Virginia Beach Blvd,Virginia Beach,VA
8 - Chesapeake,23452-3415, 06/11/2010,Exxon #24219,14189,3673 Virginia Beach Blvd,Virginia Beach,VA
8 - Chesapeake,23452-3414, 06/11/2010,BJs Wholesale Club 36,77808,3712 Virginia Beach Blvd,Virginia Beach,VA
8 - Chesapeake,23462-6707, 06/11/2010,Exxon #27294,14194,4600 Virginia Beach Blvd,Virginia Beach,VA
2 - Lynchburg,24522, 06/12/2010,Pennys Corner Grill,33925,1957 Church St,Appomattox,VA
2 - Lynchburg,24522, 06/12/2010,Quik E Food Stores,26862,809 Court St,Appomattox,VA
2 - Lynchburg,24521, 06/12/2010,Wayne Campbell Business Home Improvement,44222,194 N Main St,Amherst,VA
2 - Lynchburg,24521-2517, 06/12/2010,Briar Patch,72175,883 S Main St,Amherst,VA
2 - Lynchburg,24521, 06/12/2010,El Mariachi Mexican Restaurant,53334,184 Ambriar Plaza Shopping Ctr,Amherst,VA
8 - Chesapeake,23523-1521, 06/12/2010,Shop N Go III,50233,600 E Liberty St,Norfolk,VA
2 - Lynchburg,24572, 06/12/2010,Berkleighs,38872,3620 S Amherst Hwy,Madison Heights,VA
8 - Chesapeake,23504-4312, 06/12/2010,7 Eleven Store 2511 27188 H,41832,1510 E Brambleton Ave,Norfolk,VA
8 - Chesapeake,23454-4504, 06/12/2010,7 ELeven Store 2514 33367 H,26825,1829 Laskin Rd,Virginia Beach,VA
8 - Chesapeake,23462-5804, 06/12/2010,7 Eleven Store 2514 10907 H,4995,4961 Euclid Rd,Virginia Beach,VA
8 - Chesapeake,23324-2840, 06/14/2010,Daily Needs,24875,2211 Portlock Rd,Chesapeake,VA
8 - Chesapeake,23324, 06/14/2010,SONO RoadHouse,54351,4030 Bainbridge Blvd,Chesapeake,VA
8 - Chesapeake,23324-2416, 06/14/2010,Tinee Giant Food Markets,55270,1001 Jackson Ave,Chesapeake,VA
8 - Chesapeake,23324-2419, 06/14/2010,Holiday Food Store 404,28661,900 Liberty St,Chesapeake,VA
8 - Chesapeake,23703-5001, 06/14/2010,Twin Pines Amoco,75451,3909 Twin Pines Rd,Portsmouth,VA
8 - Chesapeake,23703-4504, 06/14/2010,Exxon #24877,14190,5830 High St W,Portsmouth,VA
8 - Chesapeake,23701, 06/14/2010,Big Daddys Bar & Grill,35493,4004 Turnpike Rd,Portsmouth,VA
8 - Chesapeake,23701, 06/14/2010,Magic City,50888,4103 05 Portsmouth Blvd,Portsmouth,VA
8 - Chesapeake,23703, 06/14/2010,Boomerangs,43708,6045 High St W,Portsmouth,VA
1 - Roanoke,24012-6334, 06/14/2010,Apple Market 403,70560,3348 Orange Ave NE,Roanoke,VA
1 - Roanoke,24011-2101, 06/14/2010,Meze World Cafe,62917,315 Market St SE,Roanoke,VA
1 - Roanoke,24011, 06/14/2010,N & D Market,62983,33 A Salem Ave SW,Roanoke,VA
1 - Roanoke,24016, 06/14/2010,Southwest Market,50930,502 Elm Ave SW,Roanoke,VA
1 - Roanoke,24016-3908, 06/14/2010,Sunnyside Market,34511,502 Mountain Ave SW,Roanoke,VA
3 - Charlottesville/Staunton,22903-4834, 06/14/2010,The Virginia Company,28025,1047B Emmet St N,Charlottesville,VA
1 - Roanoke,24016-4706, 06/14/2010,A-1 Getty Mart,78106,1202 S Jefferson St,Roanoke,VA
1 - Roanoke,24014-1107, 06/14/2010,Pure Gas Station,52393,2131 Franklin Rd SW,Roanoke,VA
1 - Roanoke,24014-1109, 06/14/2010,Wine Gourmet,48257,2219 Franklin Rd SW,Roanoke,VA
3 - Charlottesville/Staunton,22903, 06/14/2010,Greenberrys Coffee & Tea,53025,1049 Emmet St N,Charlottesville,VA
1 - Roanoke,24014-5820, 06/14/2010,Garden City Grocery,16606,3735 Garden City Blvd SE,Roanoke,VA
1 - Roanoke,24014-4450, 06/14/2010,Boulevard Mart,6189,3314 Garden City Blvd SE,Roanoke,VA
3 - Charlottesville/Staunton,22901, 06/14/2010,Meadowcreek Grill,51784,1400 Pen Park Rd,Charlottesville,VA
3 - Charlottesville/Staunton,22901, 06/14/2010,2 Sides Restaurant,63009,1400 Pen Park Rd,Charlottesville,VA
1 - Roanoke,24014-1227, 06/14/2010,Gas N Shop,76600,401 Walnut Ave SE,Roanoke,VA
3 - Charlottesville/Staunton,22901-2857, 06/14/2010,Chilis Southwest Grill & Bar,70624,100 Zan Rd,Charlottesville,VA
3 - Charlottesville/Staunton,22901-2808, 06/14/2010,World Market,38581,1615A Emmet St N,Charlottesville,VA
3 - Charlottesville/Staunton,22901-2817, 06/14/2010,The Aberdeen Barn,7518,2018 Holiday Dr,Charlottesville,VA
3 - Charlottesville/Staunton,22901, 06/14/2010,Virginia Wine Warehouse Inc,70727,1804 Hydraulic Rd,Charlottesville,VA
3 - Charlottesville/Staunton,22903, 06/14/2010,El Puerto Mexican Restaurant,52618,2045 Barracks Rd,Charlottesville,VA
3 - Charlottesville/Staunton,22903-4868, 06/14/2010,Barracks Road BP,48633,1159 Millmont St,Charlottesville,VA
3 - Charlottesville/Staunton,22903-1728, 06/14/2010,Panda Garden,6369,380 Emmet St,Charlottesville,VA
1 - Roanoke,24018-3640, 06/14/2010,Stop In Food Stores 64,32061,3809 Brambleton Ave,Roanoke,VA
1 - Roanoke,24018-4004, 06/14/2010,Super Mart,70216,3660 Colonial Ave,Roanoke,VA
3 - Charlottesville/Staunton,22903, 06/14/2010,McGradys Irish Pub,45257,946 Grady Ave Ste 16,Charlottesville,VA
3 - Charlottesville/Staunton,22903-5537, 06/14/2010,West Main,32712,333 W Main St,Charlottesville,VA
1 - Roanoke,24018, 06/14/2010,Buffalo Wild Wings Grill & Bar,27773,4335 Starkey Rd,Roanoke,VA
3 - Charlottesville/Staunton,22903, 06/14/2010,The Shebeen,25963,247 Ridge McIntire Rd,Charlottesville,VA
3 - Charlottesville/Staunton,22902-5027, 06/14/2010,Il Cane Pazzo,44359,220 W Market St,Charlottesville,VA
3 - Charlottesville/Staunton,22902, 06/14/2010,Lucky Seven Food Store,45280,801 E Market St,Charlottesville,VA
3 - Charlottesville/Staunton,22902-5762, 06/14/2010,Belmont Market,31771,834 Monticello Rd,Charlottesville,VA
1 - Roanoke,24015-3836, 06/14/2010,Getty Mart,42596,2702 Colonial Ave SW,Roanoke,VA
1 - Roanoke,24015-3208, 06/14/2010,The Fresh Market,40546,2207 Colonial Ave SW,Roanoke,VA
1 - Roanoke,24015-3208, 06/14/2010,Awful Arthurs Seafood Company,10442,2229 Colonial Ave SW,Roanoke,VA
1 - Roanoke,24015-3401, 06/14/2010,Quick Way Food Mart,27977,2209 Brandon Ave SW,Roanoke,VA
1 - Roanoke,24015-2631, 06/14/2010,Stop In Food Stores 200,63455,2939 Edgewood St SW,Roanoke,VA
4 - Alexandria,20164-4438, 06/15/2010,Holtzman Express Sterling,75694,22605 Glenn Dr,Sterling,VA
4 - Alexandria,20164-3274, 06/15/2010,El Mercadito Hispano II,23795,250 S Sterling Blvd,Sterling,VA
4 - Alexandria,20164, 06/15/2010,CVS Pharmacy # 1409,62877,401 Sterling Park Shopping Mall,Sterling,VA
4 - Alexandria,20164-3206, 06/15/2010,High Up Food Mart,52464,428 Sterling Park Shp Mall,Sterling,VA
4 - Alexandria,20164, 06/15/2010,Sterling Park Shell,35222,100 Commerce St,Sterling,VA
4 - Alexandria,20164, 06/15/2010,High Up Food Store,71402,46970 Community Plz Ste 104,Sterling,VA
4 - Alexandria,20164-1611, 06/15/2010,High Up Food Mart,28525,93 Sugarland Run Dr,Sterling,VA
4 - Alexandria,20165-6700, 06/15/2010,Cascades Shell,64855,46651 Algonkian Pkwy,Sterling,VA
4 - Alexandria,20165-6700, 06/15/2010,Cascades Shell,35859,46651 Algonkian Pkwy,Sterling,VA
4 - Alexandria,20165-6480, 06/15/2010,Algonkian Regional Park Golf Course,8828,47001 Fairway Dr,Sterling,VA
4 - Alexandria,20165-6102, 06/15/2010,Sunoco A Plus # 7681,36117,1 Pidgeon Hill Dr,Sterling,VA
4 - Alexandria,20176, 06/15/2010,Harris Teeter # 100,44215,19350 Winmeade Dr,Leesburg,VA
4 - Alexandria,20147-7467, 06/15/2010,Bloom # 2762,54808,42920 Piccadilly Plz,Ashburn,VA
4 - Alexandria,20147-7762, 06/15/2010,Exxon #20241,14209,43305 Junction Plz,Ashburn,VA
4 - Alexandria,20147-5828, 06/15/2010,CVS Pharmacy # 2111,62808,43930 Farmwell Hunt Plz Ste 140,Ashburn,VA
4 - Alexandria,20147, 06/15/2010,In & Out Market III,51797,21735 Shellhorn Rd Unit 100,Ashburn,VA
4 - Alexandria,20148-4463, 06/15/2010,Harris Teeter #284,46866,43300 Southern Walk Plz Ste 130,Ashburn,VA
4 - Alexandria,20147-0001, 06/15/2010,Giant Food Store # 797,7835,44110 Ashburn Vill Blvd Unit # 160,Ashburn,VA
4 - Alexandria,20166-2501, 06/15/2010,Wegmans,29411,45131 Columbia Pl,Sterling,VA
4 - Alexandria,20164-9326, 06/15/2010,In and Out Market,13117,22034 Shaw Rd Ste 104,Sterling,VA
4 - Alexandria,20164-3136, 06/15/2010,Getty Mart,78115,209 E Holly Ave,Sterling,VA
4 - Alexandria,20175-4658, 06/15/2010,King Pinz,64075,1602 Village Market Blvd SE Ste 100,Leesburg,VA
5 - Southwest,24370-4393, 06/15/2010,Dickeys Country Store,57597,1955 Bf Buchanan Hwy,Saltville,VA
1 - Roanoke,24012-5226, 06/15/2010,Citgo Mart,52509,1708 Williamson Rd NE,Roanoke,VA
1 - Roanoke,24012-3349, 06/15/2010,Oriental Market,412,3637 Williamson Rd NW,Roanoke,VA
1 - Roanoke,24012, 06/15/2010,Hooters of Roanoke,16120,4627 Williamson Rd NW,Roanoke,VA
1 - Roanoke,24012-1606, 06/15/2010,DM77 Market,62235,5327 E Williamson RD NW,Roanoke,VA
3 - Charlottesville/Staunton,22903-2608, 06/15/2010,The College Inn,228,1511 University Ave,Charlottesville,VA
1 - Roanoke,24012, 06/15/2010,Clipper Food Mart #3,40306,5611 Williamson Rd,Roanoke,VA
3 - Charlottesville/Staunton,22903, 06/15/2010,The Virginian Restaurant,13561,1521 University Ave,Charlottesville,VA
1 - Roanoke,24012-1244, 06/15/2010,AMF Hilltop Lanes # 519,75325,5918 Williamson Rd,Roanoke,VA
3 - Charlottesville/Staunton,22903-2869, 06/15/2010,Baja Bean Co Restaurante Y Cantina,55644,1327 W Main St,Charlottesville,VA
3 - Charlottesville/Staunton,22903-2825, 06/15/2010,Mellow Mushroom,11765,1309 W Main St,Charlottesville,VA
1 - Roanoke,24019-4232, 06/15/2010,Kangaroo Express # 3718,39979,7107 Williamson Rd,Roanoke,VA
1 - Roanoke,24019-4234, 06/15/2010,Kroger  #209,77977,7223 Williamson Rd,Roanoke,VA
3 - Charlottesville/Staunton,22903, 06/15/2010,12th Street Taphouse,56434,1202 W Main St,Charlottesville,VA
1 - Roanoke,24019, 06/15/2010,Alejandros Mexican Grill,55872,7212 Williamson Rd,Roanoke,VA
1 - Roanoke,24019, 06/15/2010,Schooners,41441,7226 Williamson Rd,Roanoke,VA
6 - Richmond/FBurg,23219-1431, 06/15/2010,Richmond Coliseum,14148,601 E Leigh St,Richmond,VA
3 - Charlottesville/Staunton,22903, 06/15/2010,Maya Restaurant,47988,633 W Main St,Charlottesville,VA
3 - Charlottesville/Staunton,22903-5542, 06/15/2010,Blue Moon Diner LLC,44827,512 W Main St,Charlottesville,VA
6 - Richmond/FBurg,23219-2215, 06/15/2010,Tonys 4th Street Grill,52944,9 N 4th St,Richmond,VA
6 - Richmond/FBurg,23219-1727, 06/15/2010,3rd Street Market & Deli,51199,209 N 3rd St,Richmond,VA
6 - Richmond/FBurg,23219-1727, 06/15/2010,Tony's BBQ,51293,207 N 3rd St,Richmond,VA
3 - Charlottesville/Staunton,22903-5543, 06/15/2010,Horse & Hound Gastropub,47831,625 W Main St,Charlottesville,VA
6 - Richmond/FBurg,23219, 06/15/2010,Franklin Express,49714,519 E Franklin St,Richmond,VA
6 - Richmond/FBurg,23219-4116, 06/15/2010,The Berkeley Hotel,47451,1200 E Cary St,Richmond,VA
6 - Richmond/FBurg,23219, 06/15/2010,Peking Pavilion,37302,1300 1304 E Cary St,Richmond,VA
6 - Richmond/FBurg,23219-4118, 06/15/2010,A Movable Feast,43089,1318 E Cary St,Richmond,VA
6 - Richmond/FBurg,23219, 06/15/2010,Lucky Buddha,35096,1421 E Cary St,Richmond,VA
6 - Richmond/FBurg,23223-6959, 06/15/2010,Wonderland,34836,1727 E Main St,Richmond,VA
6 - Richmond/FBurg,23223-6960, 06/15/2010,After Six Supper Club,60007,1718 E Main St,Richmond,VA
6 - Richmond/FBurg,23223-7051, 06/15/2010,Honey Whytes All American Cafe,29410,2116 E Main St,Richmond,VA
6 - Richmond/FBurg,23219-3607, 06/15/2010,Halligan Bar & Grill,48919,3 N 17th St,Richmond,VA
6 - Richmond/FBurg,23219, 06/15/2010,Rosie Connollys,38241,1548 E Main St,Richmond,VA
6 - Richmond/FBurg,23223, 06/15/2010,French Bistro 104,52557,104 N 18th St,Richmond,VA
1 - Roanoke,24018-4510, 06/15/2010,419 West,17349,3865 Electric Rd,Roanoke,VA
6 - Richmond/FBurg,23219-3627, 06/15/2010,Amore Rotisserie & Grill,46244,1219 E Main St,Richmond,VA
6 - Richmond/FBurg,23219-1837, 06/15/2010,Aurora,49768,401 E Grace St,Richmond,VA
1 - Roanoke,24018, 06/15/2010,Annie Moores Pub,46570,3555 Electric Rd Ste D,Roanoke,VA
3 - Charlottesville/Staunton,22902-5347, 06/15/2010,C & O Restaurant,36963,515 E Water St,Charlottesville,VA
3 - Charlottesville/Staunton,22902, 06/15/2010,Tea Bazaar,51616,414 E Main St,Charlottesville,VA
3 - Charlottesville/Staunton,22902, 06/15/2010,Siips,50024,212 E Main St,Charlottesville,VA
1 - Roanoke,24018-3404, 06/15/2010,Pitt Boss BBQ,62073,4301 Brambleton Ave,Roanoke,VA
3 - Charlottesville/Staunton,22902-5232, 06/15/2010,CVS/Pharmacy 067,20750,208 E Main St,Charlottesville,VA
1 - Roanoke,24018, 06/15/2010,Kroger # 401,6592,4404 Brambleton Ave,Roanoke,VA
3 - Charlottesville/Staunton,22902-5220, 06/15/2010,Ten,44517,120B E Main St,Charlottesville,VA
1 - Roanoke,24018-3427, 06/15/2010,CVS Pharmacy  4378,75316,4400 Brambleton Ave,Roanoke,VA
3 - Charlottesville/Staunton,22902, 06/15/2010,Downtown Thai Restaurant,32939,111 W Water St,Charlottesville,VA
3 - Charlottesville/Staunton,22902, 06/15/2010,The Downtown Grill,7267,201 W Main St,Charlottesville,VA
3 - Charlottesville/Staunton,22902-5031, 06/15/2010,Bizou,73881,119 W Main St,Charlottesville,VA
3 - Charlottesville/Staunton,22902, 06/15/2010,Millers,14118,109 W Main St,Charlottesville,VA
3 - Charlottesville/Staunton,22902, 06/15/2010,"Rapture, Inc.",2154,303 E Main St,Charlottesville,VA
3 - Charlottesville/Staunton,22902, 06/15/2010,CVS Pharmacy # 1555,39713,1133 5th St SW,Charlottesville,VA
3 - Charlottesville/Staunton,22902, 06/15/2010,Peking Chinese Restaurant,36971,115 4th St NE,Charlottesville,VA
3 - Charlottesville/Staunton,22902, 06/15/2010,Enoteca,44518,401 E Main St,Charlottesville,VA
3 - Charlottesville/Staunton,22902-5235, 06/15/2010,The Nook,44304,415 E Main St,Charlottesville,VA
5 - Southwest,24333-5000, 06/15/2010,Wolfe Glade Grocery,43931,2918 Glendale Rd,Galax,VA
2 - Lynchburg,22958, 06/16/2010,The Dogwood Restaurant,44112,2461 Rockfish Valley Hwy,Nellysford,VA
2 - Lynchburg,22949, 06/16/2010,Nelson Food Mart,23567,40 Front St,Lovingston,VA
2 - Lynchburg,22949, 06/16/2010,Food Lion 1531,9842,85 Calonhill Dr,Lovingston,VA
2 - Lynchburg,22949, 06/16/2010,Sunny Mountain Store,60614,10749 Thomas Nelson Hwy,Lovingston,VA
2 - Lynchburg,22920-3033, 06/16/2010,Ashley's Market,1796,5445 Rockfish Valley Hwy,Afton,VA
2 - Lynchburg,22920, 06/16/2010,Patrick Brothers,50117,10185 Rockfish Valley Hwy,Afton,VA
2 - Lynchburg,22920, 06/16/2010,Blue Mountain Brewery,48695,9519 Critzers Shop Rd,Afton,VA
6 - Richmond/FBurg,22401, 06/16/2010,Latino Market International Food,31371,2026 Plank Rd,Fredericksburg,VA
6 - Richmond/FBurg,22401, 06/16/2010,Quarles 635,47863,2301 Plank Rd,Fredericksburg,VA
6 - Richmond/FBurg,22401, 06/16/2010,Bridges Brick Oven Pizza,34037,1291 Carl D Silver Pkwy,Fredericksburg,VA
6 - Richmond/FBurg,22401, 06/16/2010,Smokey Bones Barbeque & Grill,50901,1801 Carl D Silver Pkwy,Fredericksburg,VA
2 - Lynchburg,22958, 06/16/2010,Joe Lees Blue Ridge Grocery,56910,2797 Rockfish Valley Hwy,Nellysford,VA
2 - Lynchburg,22958, 06/16/2010,Wintergreen Grocers of Nellysford,56455,2184 Rockfish Valley Hwy,Nellysford,VA
6 - Richmond/FBurg,22401, 06/16/2010,Target Store T 0772,45172,1180 Carl D Silver Pkwy,Fredericksburg,VA
6 - Richmond/FBurg,22401, 06/16/2010,Baileys Pub & Grille,38737,1861 Carl D Silver Pkwy,Fredericksburg,VA
2 - Lynchburg,22967, 06/16/2010,Black Rock Market,77645,Wintergreen Dr PO Box 506,Roseland,VA
5 - Southwest,24292, 06/16/2010,Speedys Chuckwagon Restaurant LLC,43306,17182 Highlands Pkwy,Whitetop,VA
6 - Richmond/FBurg,22401-5807, 06/16/2010,Fortune Gourmet,27055,923 Caroline St,Fredericksburg,VA
3 - Charlottesville/Staunton,22903-4836, 06/16/2010,The Tavern,33759,1140 Emmet St N,Charlottesville,VA
2 - Lynchburg,22967-2841, 06/16/2010,Macs Country Store,57574,7023 Patrick Henry Hwy,Roseland,VA
6 - Richmond/FBurg,22401-3111, 06/16/2010,7 Eleven Store 2515  25566 E,44765,340 Amaret St,Fredericksburg,VA
2 - Lynchburg,22967-2010, 06/16/2010,J & K Market,32504,2101 Crabtree Falls Hwy,Massies Mill,VA
5 - Southwest,24333, 06/16/2010,Kangaroo Express # 3366,9264,967A E Stuart Dr,Galax,VA
5 - Southwest,24333, 06/16/2010,On The Way Food Stores # 3364/Kangaroo Express,9262,806 S Main St,Galax,VA
3 - Charlottesville/Staunton,22902-5236, 06/16/2010,Eppies,42224,412 E Main St,Charlottesville,VA
2 - Lynchburg,22922-2403, 06/16/2010,Little Texas,47175,1380 Thomas Nelson Hwy,Arrington,VA
2 - Lynchburg,22922, 06/16/2010,Arrington Mini Mart,39558,12 Variety Mills Rd,Arrington,VA
3 - Charlottesville/Staunton,22901-1129, 06/16/2010,Mexican Italian Restaurant Inc,59151,1863 Seminole Trl,Charlottesville,VA
3 - Charlottesville/Staunton,22911, 06/16/2010,Douglas Market & Grill LLC,58910,5046 Seminole Trl,Charlottesville,VA
2 - Lynchburg,22949-2340, 06/16/2010,The Lovingston Cafe & Pizzeria,58305,165 Front St,Lovingston,VA
5 - Southwest,24348, 06/16/2010,The Quik Chek,59303,335 E Main St,Independence,VA
5 - Southwest,24348-3829, 06/16/2010,Independence Retread,60685,809 E Main St,Independence,VA
5 - Southwest,24348-4004, 06/16/2010,Casita,52800,310 W Main St,Independence,VA
3 - Charlottesville/Staunton,22911-9814, 06/16/2010,Monticello Gift Shop,38751,RR 13 Box PO,Charlottesville,VA
5 - Southwest,24348, 06/16/2010,Davis Bourne Inn Journeys End Restaurant,42129,119 Journeys End Dr,Independence,VA
3 - Charlottesville/Staunton,22902-7518, 06/16/2010,Simeon Market,59843,1330 Thomas Jefferson Pky,Charlottesville,VA
3 - Charlottesville/Staunton,24590, 06/16/2010,330 Valley Street,48027,330 Valley St,Scottsville,VA
5 - Southwest,24333, 06/16/2010,Tlaquepaque Mexican Restaurant,6684,1003 E Stuart Dr,Galax,VA
3 - Charlottesville/Staunton,22946, 06/16/2010,Green Mountain Country Store,46442,5977 Scottsville Rd,Keene,VA
3 - Charlottesville/Staunton,22902, 06/16/2010,Vintage Market,41507,3103 Scottsville Rd,Charlottesville,VA
8 - Chesapeake,23462, 06/16/2010,In Between,10890,5266 Princess Anne Rd,Virginia Beach,VA
3 - Charlottesville/Staunton,22911, 06/16/2010,East Garden,39302,120 Riverbend Dr,Charlottesville,VA
8 - Chesapeake,23462-4444, 06/16/2010,Fuji Japan Sushi & Grill,35499,4878 Princess Anne Rd,Virginia Beach,VA
8 - Chesapeake,23464, 06/16/2010,Chiba Japanese Steakhouse,43552,5294 Fairfield Shopping Ctr,Virginia Beach,VA
8 - Chesapeake,23464-5347, 06/16/2010,Outback Steakhouse,73780,1255 Fordham Dr  101 104,Virginia Beach,VA
3 - Charlottesville/Staunton,22902, 06/16/2010,Fabios N Y Pizza,42809,1551 E High St,Charlottesville,VA
6 - Richmond/FBurg,23227-3961, 06/16/2010,The Emporium,31288,1717 Bellevue Ave,Richmond,VA
8 - Chesapeake,23464-5240, 06/16/2010,Reciprocity,13912,5660 Indian River Rd Ste 104-106,Virginia Beach,VA
3 - Charlottesville/Staunton,22901, 06/16/2010,El Tapatio Mexican Restaurant,32770,1305 Long St,Charlottesville,VA
5 - Southwest,24141, 06/16/2010,The River Company Restaurant & Brewery Inc,50216,6633 Viscoe Rd,Radford,VA
3 - Charlottesville/Staunton,22945, 06/16/2010,Duners,47497,4372 Ivy Rd,Ivy,VA
5 - Southwest,24141-8990, 06/16/2010,Sals Jr,34869,7401 Peppers Ferry Blvd,Fairlawn,VA
6 - Richmond/FBurg,23294-4218, 06/16/2010,Quaker Steak & Lube,64689,8000 W Broad St,Richmond,VA
6 - Richmond/FBurg,23060, 06/16/2010,Market Cafe,35778,10950 Nuckols Rd,Glen Allen,VA
6 - Richmond/FBurg,23060-6700, 06/16/2010,Capital Ale House,31693,4024 Cox Rd Ste A,Glen Allen,VA
6 - Richmond/FBurg,23060-6703, 06/16/2010,Curry House,49947,4032 Cox Rd Ste B,Glen Allen,VA
6 - Richmond/FBurg,23060, 06/16/2010,The Beach House,52501,4040B Cox Rd,Glen Allen,VA
6 - Richmond/FBurg,23227-3621, 06/16/2010,Azalea Food Mart and Deli,6660,211 Azalea Ave,Richmond,VA
8 - Chesapeake,23704-4512, 06/17/2010,Prentis Park Market,71837,1820 Elm Ave Ste 1830,Portsmouth,VA
8 - Chesapeake,23701-2616, 06/17/2010,7 Eleven Store 2511 21937 H,28256,3534 Airline Blvd,Portsmouth,VA
8 - Chesapeake,23701-2642, 06/17/2010,Food Lion 2659,51783,3539 Airline Blvd,Portsmouth,VA
8 - Chesapeake,23701, 06/17/2010,Wawa Market,52412,4005 Victory Blvd,Portsmouth,VA
8 - Chesapeake,23701-2800, 06/17/2010,Exxon 20466,26428,3920 Victory Blvd,Portsmouth,VA
8 - Chesapeake,23701-3417, 06/17/2010,On Time Food Mart and Deli Inc,46879,3599 Victory Blvd,Portsmouth,VA
8 - Chesapeake,23701, 06/17/2010,Inn & Out Convinience Store,48221,3500 Victory Blvd,Portsmouth,VA
8 - Chesapeake,23701, 06/17/2010,Wilco Food Mart 792,41516,3301 Victory Blvd,Portsmouth,VA
5 - Southwest,24201-3818, 06/17/2010,Food City Store 821,43106,1314 Euclid Ave,Bristol,VA
5 - Southwest,24201, 06/17/2010,Euclid Avenue Chevron,42663,2121 Euclid Ave,Bristol,VA
5 - Southwest,24201, 06/17/2010,Brooklyn Cafe Inc,6406,2125 Euclid Ave,Bristol,VA
5 - Southwest,24201-2308, 06/17/2010,Appco Convenience Center 12,43382,655 Gate City Hwy,Bristol,VA
5 - Southwest,24201, 06/17/2010,Quick Stop Market #37,18822,1901 Euclid Ave,Bristol,VA
5 - Southwest,24201, 06/17/2010,Ballpark Corner Market,9552,603 Randolph St,Bristol,VA
5 - Southwest,24201, 06/17/2010,Commonwealth Chevron Food Mart,45861,1009 Commonwealth Ave,Bristol,VA
5 - Southwest,24201, 06/17/2010,Zoomerz # 66,13478,524 Commonwealth Ave,Bristol,VA
5 - Southwest,24201-3825, 06/17/2010,Teya Mart,44726,33 Commonwealth Ave,Bristol,VA
